ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
JAK STAT SIGNALING PATHWAY	JAK STAT SIGNALING PATHWAY	138	0.407565020225692	1.53270216777772	0.00326524440850145	0.0510174379817069	0.0454857801965175	2689	tags=37%, list=21%, signal=29%	IL26/CSF3/IL24/IL2/IL10/IL21R/SOCS1/GH2/IFNA8/IFNB1/CSF3R/GH1/PIK3CG/CLCF1/IFNA4/SOCS7/EPO/IL3/IL3RA/IL19/IFNA16/IL13/IL6/CTF1/IL12B/AKT1/IFNW1/OSM/IFNA7/IL4R/IL5/IL2RA/IL21/OSMR/CSF2RB/BCL2L1/SPRED2/CNTF/CSF2RA/IL7R/SOCS3/EP300/STAT5A/IL4/SPRY4/STAT2/IFNA21/TYK2/IFNGR2/IL5RA/JAK2
LEISHMANIA INFECTION	LEISHMANIA INFECTION	67	0.492910402146536	1.68073536733556	0.00334540576929226	0.0510174379817069	0.0454857801965175	3413	tags=57%, list=27%, signal=42%	IL10/HLA-DQA1/HLA-DRB4/ITGA4/PRKCB/MAPK13/FCGR3B/TLR2/NFKBIB/IL12B/FCGR2C/PTGS2/TGFB1/ITGB2/ELK1/HLA-DMA/HLA-DPA1/HLA-DQB1/FCGR2A/NCF1/HLA-DOA/ITGAM/IL4/TGFB2/IL1B/NOS2/IFNGR2/JAK2/MAPK3/CR1/IFNG/MYD88/NFKB1/FOS/IRAK1/HLA-DMB/MARCKSL1/CYBA
GRAFT VERSUS HOST DISEASE	GRAFT VERSUS HOST DISEASE	35	0.565601903970518	1.66665569938985	0.00751665947443799	0.102574776721651	0.0914529214371922	2281	tags=37%, list=18%, signal=30%	IL2/HLA-DQA1/KIR2DL5A/HLA-DRB4/GZMB/IL6/KIR2DL2/FASLG/CD86/HLA-DMA/HLA-DPA1/HLA-DQB1/HLA-DOA
PPAR SIGNALING PATHWAY	PPAR SIGNALING PATHWAY	61	-0.505345408200298	-1.61395371180765	0.00784725067815907	0.102574776721651	0.0914529214371922	745	tags=28%, list=6%, signal=26%	LPL/ACOX2/APOA2/CD36/RXRG/FABP6/APOA1/FABP2/SORBS1/SLC27A6/EHHADH/CYP7A1/FABP4/ADIPOQ/PCK1/PLIN1/ACADL
PRIMARY IMMUNODEFICIENCY	PRIMARY IMMUNODEFICIENCY	33	0.555969660176126	1.62901544630261	0.00853831116781091	0.104167396247293	0.0928728583165397	1105	tags=27%, list=9%, signal=25%	CD40LG/RAG2/IGLL1/RFXAP/RAG1/AICDA/LCK/PTPRC/CD4
DRUG METABOLISM CYTOCHROME P450	DRUG METABOLISM CYTOCHROME P450	53	-0.503192735651667	-1.58424798125727	0.00912211355609865	0.104334173797878	0.0930215527102165	2251	tags=42%, list=18%, signal=34%	FMO4/ADH5/ALDH3B2/GSTM3/CYP2E1/AOX1/MGST2/CYP2C19/CYP3A5/CYP2C18/GSTZ1/GSTM5/UGT2B17/FMO2/ADH1A/CYP2A13/UGT2B15/ADH6/MAOA/GSTT1/ADH1B/ADH1C
MATURITY ONSET DIABETES OF THE YOUNG	MATURITY ONSET DIABETES OF THE YOUNG	22	0.60648983394709	1.63472060792968	0.0116440379014612	0.125344643292199	0.11175392413167	1707	tags=41%, list=14%, signal=35%	INS/NKX2-2/HNF4G/SLC2A2/ONECUT1/PAX4/FOXA2/PKLR/GCK
REGULATION OF ACTIN CYTOSKELETON	REGULATION OF ACTIN CYTOSKELETON	192	0.345111869745082	1.33887939273226	0.0169614031927786	0.172440932459915	0.153743713150917	2874	tags=32%, list=23%, signal=25%	MYLK3/CHRM2/INS/DIAPH3/FGF3/FGFR3/MYLPF/CHRM4/ITGAX/PIK3CG/ITGA4/ITGB7/MRAS/VAV2/APC2/GNA13/FGF21/ITGAL/FGF5/MYL10/ACTN2/F2/FGF14/INSRR/BDKRB1/FGF18/LIMK1/FGF17/ITGA2B/FGF16/PPP1CA/CSK/ITGB2/FGF20/RAC2/ITGB3/VAV3/EZR/MYH9/ARHGEF12/FGFR2/ACTN1/ITGA6/PFN1/ITGAM/PDGFC/LIMK2/NCKAP1L/CYFIP2/MSN/ARPC5/DIAPH1/VCL/ARPC1B/TIAM1/ARHGAP35/FGF23/PIK3R5/PAK4/MAPK3/ENAH/PDGFRB
VIBRIO CHOLERAE INFECTION	VIBRIO CHOLERAE INFECTION	46	0.481388583924325	1.49131209975301	0.0267155834060471	0.242406365365987	0.216123017726362	3381	tags=46%, list=27%, signal=33%	SEC61A2/PRKCG/PRKCB/MUC2/PRKX/ATP6AP1/ATP6V0A4/TCIRG1/ATP6V1B2/ATP6V1A/PRKCA/ATP6V0D1/PDIA4/ATP6V0A2/SEC61A1/KDELR3/ATP6V0B/KDELR2/ATP6V0A1/ATP6V0C/PLCG2
ASTHMA	ASTHMA	26	0.568466413172036	1.58550330910251	0.0271882226201416	0.242406365365987	0.216123017726362	2459	tags=58%, list=20%, signal=46%	IL10/PRG2/HLA-DQA1/CD40LG/HLA-DRB4/EPX/IL3/IL13/IL5/CCL11/HLA-DMA/HLA-DPA1/HLA-DQB1/HLA-DOA/IL4
TOLL LIKE RECEPTOR SIGNALING PATHWAY	TOLL LIKE RECEPTOR SIGNALING PATHWAY	95	0.392774986300165	1.39597342172884	0.0278171238944575	0.242406365365987	0.216123017726362	3334	tags=40%, list=27%, signal=30%	CXCL8/IFNA8/IFNB1/TLR8/PIK3CG/IFNA4/SPP1/MAPK13/IFNA16/CCL4/TICAM1/IL6/CXCL9/CCL5/TLR2/IL12B/AKT1/IFNA7/CD86/TRAF3/MAPK8/CXCL10/RIPK1/IL1B/IFNA21/IKBKG/TLR1/PIK3R5/MAPK3/MYD88/CTSK/MAPK9/NFKB1/FOS/IRAK1/IFNA17/PIK3CD/IKBKE
AUTOIMMUNE THYROID DISEASE	AUTOIMMUNE THYROID DISEASE	46	0.476406508031184	1.47587793635686	0.0309900334363004	0.249510129162675	0.222456543113112	2580	tags=46%, list=21%, signal=36%	IL2/IL10/HLA-DQA1/CD40LG/IFNA8/HLA-DRB4/IFNA4/GZMB/IFNA16/CTLA4/IFNA7/FASLG/IL5/CD86/HLA-DMA/HLA-DPA1/HLA-DQB1/HLA-DOA/IL4/TSHB/IFNA21
PROPANOATE METABOLISM	PROPANOATE METABOLISM	27	-0.554575727739408	-1.55209748686079	0.0323493603630403	0.249510129162675	0.222456543113112	3016	tags=56%, list=24%, signal=42%	ACAT2/ACAT1/ALDH2/ACSS3/HIBCH/ALDH3A2/HADHA/LDHB/ABAT/SUCLG1/ALDH6A1/ALDH7A1/ACACA/ACACB/EHHADH
HEMATOPOIETIC CELL LINEAGE	HEMATOPOIETIC CELL LINEAGE	82	0.403021955412676	1.40663881913072	0.0327226398901869	0.249510129162675	0.222456543113112	2551	tags=43%, list=20%, signal=34%	CSF3/GYPA/CSF3R/HLA-DRB4/ITGA4/EPO/IL1R2/TFRC/IL3/IL3RA/CD37/FLT3/IL6/CD4/CD7/ANPEP/ITGA2B/CSF1R/CSF1/IL4R/CD5/IL5/IL2RA/MS4A1/ITGB3/CD2/CD55/THPO/CSF2RA/IL7R/ITGA6/ITGAM/CD22/IL4/IL1B
RIG I LIKE RECEPTOR SIGNALING PATHWAY	RIG I LIKE RECEPTOR SIGNALING PATHWAY	64	0.424136442294132	1.42749930282441	0.0348328834722127	0.254976707016597	0.227330397397599	2143	tags=30%, list=17%, signal=25%	CXCL8/DDX3Y/IFNA8/IFNB1/IFNA4/MAPK13/IFNA16/PIN1/NFKBIB/IL12B/IFNW1/IFNA7/TRIM25/TRAF2/NLRX1/TRAF3/MAPK8/CXCL10/RIPK1
NEUROACTIVE LIGAND RECEPTOR INTERACTION	NEUROACTIVE LIGAND RECEPTOR INTERACTION	240	0.3134905522736	1.24839571744845	0.0378850031733905	0.266652137720402	0.237739898456499	1912	tags=30%, list=15%, signal=26%	ADRA1B/P2RY2/NPBWR2/GRIK3/CHRND/CHRM2/OPRK1/GH2/CHRM4/ADRA1D/ADRA2B/GRM3/GH1/P2RX3/HRH2/GABRG2/GIPR/LTB4R/MC3R/GNRHR/MCHR1/S1PR2/DRD4/MTNR1B/GABRP/S1PR4/FPR2/GRID2/GRIN2A/GRM2/CCKAR/LPAR4/GRIA3/PTAFR/GABRG3/GABRB1/GRM4/GRM5/PRSS3/F2/GHSR/GABRB2/GCGR/P2RY1/S1PR5/GABRA4/GABRR1/GABRD/HTR5A/GABRA5/BDKRB1/P2RX4/TRHR/CHRNA2/GLP2R/AVPR1B/TACR3/GLRB/NPY2R/FSHB/GRIK1/GRIN1/GZMA/MC2R/GRM8/GABRA2/GABRA1/LTB4R2/C5AR1/GPR50/MAS1/TBXA2R
LONG TERM DEPRESSION	LONG TERM DEPRESSION	60	0.418380443470279	1.38291657802172	0.0398328766611013	0.268165818846227	0.239089455974491	2565	tags=32%, list=20%, signal=25%	RYR1/PLA2G2D/PRKCG/GRID2/PRKCB/GRIA3/GNA13/GNAO1/GRM5/PLCB2/PLA2G2F/GNAI2/LYN/ITPR3/NOS1/PRKCA/GRM1/PLA2G4A/PLCB1
CALCIUM SIGNALING PATHWAY	CALCIUM SIGNALING PATHWAY	162	0.340399692819954	1.29560027663054	0.041030835670461	0.268165818846227	0.239089455974491	2111	tags=29%, list=17%, signal=24%	ADRA1B/MYLK3/RYR1/CHRM2/PDE1B/ADRA1D/P2RX3/HRH2/PRKCG/SLC8A2/ERBB4/TNNC2/ATP2A1/GRIN2A/CCKAR/CACNA1B/PRKCB/NOS3/PTAFR/CACNA1G/SLC8A1/CALML5/GRM5/ATP2A3/ADCY1/PRKX/HTR5A/PLCB2/BDKRB1/CAMK2A/P2RX4/TRHR/AVPR1B/TACR3/BST1/GRIN1/ATP2A2/ATP2B2/LTB4R2/CAMK2B/ITPR3/NOS1/TBXA2R/CACNA1F/CHP2/P2RX5/ERBB2
