ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
Estrogen response early	Estrogen response early	193	-0.40265997767293	-1.74316347528834	1.9620498487929e-05	8.91840840360411e-05	4.8816551261833e-05	1330	tags=23%, list=11%, signal=21%	SLC2A1/OLFM1/RRP12/AKAP1/SLC37A1/KRT18/EGR3/KLF10/RARA/GAB2/SLC1A1/KDM4B/NAV2/IGF1R/ELF1/CISH/MED13L/SIAH2/SH3BP5/NXT1/TOB1/PPIF/RHOBTB3/KCNK5/ABLIM1/CYP26B1/AFF1/P2RY2/HES1/FOS/UGCG/TSKU/BHLHE40/STC2/FASN/PMAIP1/KLF4/INHBB/AREG/TIPARP/SLC19A2/MYC/SLC7A5/FKBP5
IL6 JAK STAT3 signaling	IL6 JAK STAT3 signaling	86	-0.496424508066826	-1.93158510803646	4.25721796238597e-05	0.000177384081766082	9.70944447561712e-05	886	tags=20%, list=7%, signal=18%	ACVRL1/CXCL1/SOCS1/IL18R1/IRF1/TNFRSF1B/IL1R1/IL1B/IL15RA/MAP3K8/IL3RA/SOCS3/IL1R2/PIM1/JUN/IL6/CXCL3
Unfolded protein response	Unfolded protein response	102	-0.464229926504988	-1.86033816863796	9.47069826503142e-05	0.000364257625578131	0.000199383121369082	2141	tags=33%, list=17%, signal=28%	CCL2/CEBPG/EXOSC2/EIF4G1/EXOSC5/EIF2S1/EIF4EBP1/XPOT/HSPA9/NFYA/GEMIN4/DDX10/EIF4A3/DNAJB9/NPM1/ATF6/RRP9/HERPUD1/ATF4/NOLC1/NOP14/EIF2AK3/TSPYL2/HSPA5/ASNS/CEBPB/STC2/BAG3/DNAJC3/MTHFD2/SLC7A5/VEGFA/DDIT4/ATF3
Androgen response 	Androgen response 	94	-0.459844110139887	-1.82019861487074	0.000185693982223244	0.000663192793654443	0.000363010792316116	2035	tags=34%, list=16%, signal=29%	KLK2/PIAS1/ELK4/MYL12A/STK39/KRT8/ZBTB10/SRF/TMPRSS2/NKX3-1/CCND3/AKAP12/LIFR/PA2G4/RRP12/DNAJB9/STEAP4/PTK2B/INPP4B/AZGP1/SLC38A2/NDRG1/SPDEF/SCD/SAT1/UAP1/MAK/INSIG1/ARID5B/ELL2/ADAMTS1/FKBP5
MYC targets v1	MYC targets v1	183	-0.372188896272322	-1.60486005745887	0.000509295439706287	0.00169765146568762	0.00092924080227112	3885	tags=44%, list=31%, signal=31%	EIF1AX/HDGF/RPS6/TARDBP/PRPF31/SMARCC1/PSMD7/EIF3J/CUL1/TRIM28/SF3B3/HSPE1/SRM/SNRPG/SNRPD1/SF3A1/HPRT1/RPL14/PSMC4/GSPT1/HNRNPD/SYNCRIP/CBX3/APEX1/SRPK1/HNRNPR/CCT2/LDHA/EIF2S2/ABCE1/SSB/PGK1/CNBP/MRPL9/IMPDH2/ETF1/KPNB1/RAD23B/DHX15/HSP90AB1/PABPC1/HNRNPA3/DEK/EXOSC7/RAN/HNRNPC/SET/TRA2B/SRSF3/RNPS1/EIF2S1/DDX18/HNRNPU/RUVBL2/YWHAE/U2AF1/XPOT/PA2G4/CTPS1/PSMD3/FBL/NPM1/ODC1/RSL1D1/CDK2/EIF3B/CDC45/RRP9/ORC2/NOLC1/NAP1L1/HSPD1/UBA2/NOP16/SNRPA1/SRSF7/DDX21/IFRD1/HNRNPA1/MYC
Cholesterol homeostasis 	Cholesterol homeostasis 	60	-0.438574639351919	-1.59495218289329	0.00455534811426198	0.0142354628570687	0.00779204282702707	1711	tags=25%, list=14%, signal=22%	ATF5/AVPR1A/MVD/TMEM97/PLSCR1/TRIB3/ANXA13/JAG1/SCD/CHKA/FASN/LDLR/PNRC1/ATF3/NFIL3
Interferon alpha response	Interferon alpha response	78	0.411326117849152	1.57927161591586	0.00505718045896028	0.0142589635085668	0.00780490634153133	3025	tags=44%, list=24%, signal=33%	RTP4/DDX60/IFI44L/CD74/IFI27/BST2/TRIM14/LPAR6/SAMD9/RSAD2/ISG15/OAS1/CASP1/PSMB9/SELL/UBE2L6/IFI44/LY6E/USP18/CXCL10/MX1/TDRD7/CNP/LGALS3BP/CD47/EIF2AK2/IFIT3/IFIT2/IL15/TRIM21/TMEM140/LAP3/NMI/IFIH1
Oxidative phosphorylation	Oxidative phosphorylation	179	0.333436634615125	1.44176795990785	0.00513322686308407	0.0142589635085668	0.00780490634153133	3898	tags=42%, list=31%, signal=30%	MAOB/MRPL35/NQO2/NDUFA3/ATP1B1/NDUFA1/PDHB/UQCR10/MGST3/NDUFC1/UQCRQ/NDUFB7/ACO2/NDUFS3/NDUFA8/ETFB/FDX1/MRPS11/NDUFB2/ATP6V0B/MDH1/IDH2/MRPL34/NDUFA7/NDUFB3/NDUFS6/NDUFA2/ETFA/SLC25A20/TIMM8B/NDUFB5/COX6A1/ATP6V1C1/ISCU/COX6C/NDUFB6/ATP6AP1/SUCLA2/COX5B/ATP6V1H/GPI/SLC25A11/MTX2/NDUFA4/ATP6V1D/AIFM1/ECHS1/GOT2/ECH1/NDUFA9/MRPL15/UQCR11/MRPL11/NDUFB1/IDH1/NDUFS4/SDHC/COX8A/IDH3G/NDUFB4/HADHB/NDUFS7/COX7B/ACAA2/NNT/GLUD1/PRDX3/COX4I1/CYB5R3/SUCLG1/ACADM/BAX/COX11/DLD/DECR1/PHYH
Peroxisome 	Peroxisome 	96	0.395894220416364	1.56016945280451	0.00575494560587037	0.0151445936996589	0.00828967234086591	3381	tags=41%, list=27%, signal=30%	HSD11B2/CRABP2/CADM1/TOP2A/SEMA3C/ATXN1/TSPO/ITGB1BP1/CAT/PEX2/CLN6/SCP2/YWHAH/STS/CRABP1/RDH11/IDH2/MSH2/SLC23A2/PRDX1/PEX11B/DIO1/ABCB4/EHHADH/EPHX2/ALDH1A1/ABCD3/FIS1/ACOT8/ECH1/HSD17B4/MLYCD/ALDH9A1/IDH1/ISOC1/SERPINA6/GSTK1/CLN8/GNPAT
Coagulation 	Coagulation 	134	0.353013699877501	1.47920479938039	0.00633695939118122	0.0158423984779531	0.00867162864056378	2613	tags=33%, list=21%, signal=26%	MMP1/OLR1/MMP9/PRSS23/CFI/COMP/CLU/C1QA/CTSO/TIMP1/C2/CTSK/LGMN/APOC1/MBL2/CPQ/MMP3/RGN/SPARC/HTRA1/ACOX2/PROS1/MSRB2/FBN1/CTSH/CRIP2/ADAM9/MMP2/DUSP14/PLEK/CD9/MMP10/C8B/F13B/CPB2/CAPN5/ISCU/C8A/MMP11/GP9/PLAU/S100A13/GNG12/LAMP2
Allograft rejection	Allograft rejection	192	0.32445524290682	1.4106959796866	0.00725950446954561	0.0172845344512991	0.00946100833123738	1764	tags=25%, list=14%, signal=22%	THY1/MMP9/CAPG/HLA-DMB/HLA-DRA/HLA-DQA1/GPR65/LY86/CD74/TLR3/ITGB2/TIMP1/C2/CD4/ST8SIA4/CTSS/MBL2/CCL19/CD2/IL18/TRAT1/LCK/GCNT1/HLA-DMA/GZMB/GALNT1/CD3D/STAB1/PSMB10/HDAC9/LTB/CD86/CD28/PTPRC/CDKN2A/CRTAM/IL2/CCR5/TLR1/CCND2/FCGR2B/CCR2/CARTPT/HLA-DOB/SPI1/MAP4K1/NCF4/IFNGR2
Interferon gamma response	Interferon gamma response	174	-0.323950262480782	-1.39363247024599	0.0179472227260882	0.0407891425592915	0.0223266885587701	828	tags=14%, list=7%, signal=14%	PNP/SOCS1/CD69/PDE4B/FPR1/IRF1/NOD1/PELI1/SLC25A28/TXNIP/BTG1/ARID5B/ICAM1/IL15RA/UPP1/GCH1/SOCS3/NFKBIA/TNFAIP3/PIM1/MTHFD2/CDKN1A/PTGS2/NAMPT/IL6
