id	logFC	AveExpr	t	P.Value	adj.P.Val	B
LRRC15	1.784292341625	8.95076700526316	6.07798714043456	9.98878569522059e-08	7.28716761067605e-06	7.60966125272634
NTAN1	0.561853576874997	8.88283048947369	6.06997785659091	1.02984654015836e-07	7.46966149474401e-06	7.58023869497357
MRC2	0.857984273625002	10.3883288736842	6.06172794412402	1.06274102260901e-07	7.66395077683786e-06	7.54994040618546
NAT1	0.496354539625003	7.83271145614035	6.05283872662161	1.09935205877655e-07	7.88151503238579e-06	7.51730365545511
SOCS3	-1.15849572725	7.60975462982456	-6.05138143256111	1.10547230291672e-07	7.88151503238579e-06	7.51195414017208
RHOQ	-0.46331587225	10.0462870596491	-6.03918839553442	1.15802234059221e-07	8.20952786991585e-06	7.46720569509977
PLBD1	0.775895921499998	10.5255561087719	6.03651092914597	1.16988956371106e-07	8.24706418283505e-06	7.45738190045459
FZD1	0.659827576499998	8.23854745263158	6.03105597690707	1.19444187514028e-07	8.32007828065842e-06	7.43737014394517
PIGA	-1.091890763125	6.78252105438597	-6.03070385970194	1.19604417462667e-07	8.32007828065842e-06	7.43607851480582
NELL1	2.025215384	5.45003433859649	6.02980615641725	1.20013880203951e-07	8.32007828065842e-06	7.43278564936694
HCFC1R1	0.839225133999999	8.33953105087719	6.02692989943467	1.2133519400627e-07	8.36546161753117e-06	7.42223594284647
KDM7A	-0.728832665375002	8.95286934035088	-6.02422464370306	1.22591117042206e-07	8.40586522757161e-06	7.41231440907943
C1QTNF3	1.22384715174999	8.48674497719298	6.0224228797285	1.23434736931631e-07	8.41771238596795e-06	7.40570695384217
EXTL2	0.628463036624995	9.34954355789474	6.01937266236374	1.24876052134537e-07	8.46997136315769e-06	7.39452210139393
C1GALT1C1	0.629047184499994	9.2244181245614	5.9922764785432	1.38435035469528e-07	9.33915497350344e-06	7.29521592054529
ATRAID	0.428348682874999	11.1395154175439	5.97662063432884	1.46924542249398e-07	9.85887249275639e-06	7.23788197434016
DALRD3	0.514251869875001	7.93695945614035	5.96412129456216	1.54071345036981e-07	1.02454055546795e-05	7.19213109252135
HDHD1	0.528926088624999	8.19965401403509	5.96370032630231	1.54317951054704e-07	1.02454055546795e-05	7.19059060376184
LIMCH1	0.631003846875	8.55374677368421	5.94938672099338	1.62939897286682e-07	1.07608938481752e-05	7.13822579311332
GALNT11	0.498521062875	9.20482795789474	5.9428205085218	1.67053284008894e-07	1.09747885222178e-05	7.11421336118087
SLC18A2	1.462348978	5.99631601929824	5.93977966369825	1.68992926369756e-07	1.10443918754567e-05	7.10309509626388
CDH11	1.036929437	9.6049212122807	5.92098404985372	1.81487202168636e-07	1.17994891855546e-05	7.03440099879808
GDE1	0.562450356124998	9.3088060754386	5.91778458702718	1.83703388359635e-07	1.18820109130758e-05	7.02271253508644
EIF1	-0.376814077125003	12.2763344789474	-5.91341747649991	1.86771722379865e-07	1.20185208842182e-05	7.00676067774933
STC2	-0.835736311500001	6.58739102631579	-5.90078958594955	1.95932770331794e-07	1.25225355796191e-05	6.96064964259088
TIMP1	0.665729668875	13.1011907	5.89989255622274	1.96600215905719e-07	1.25225355796191e-05	6.9573749806365
SRSF4	-0.528537235	9.83144300175438	-5.88763528268672	2.05949318552189e-07	1.30517780262266e-05	6.91264060462109
PRMT2	0.355019130249998	8.02423986140351	5.88231146513844	2.10145978270305e-07	1.32508127403808e-05	6.89321744082984
PRKACB	0.519974046124995	9.10763138596491	5.87808787473352	2.13535529818031e-07	1.33972191407833e-05	6.87781121558245
TM6SF1	0.793755499999998	8.73702622280702	5.86480824168898	2.24549651593441e-07	1.39546966532603e-05	6.82938856886781
ITGB1BP1	0.469923177375001	8.83005845263158	5.8646958154581	2.24645260117834e-07	1.39546966532603e-05	6.8289787299516
PPP1CB	-0.521998352500006	8.75386023333333	-5.85778806889215	2.30597698605685e-07	1.42538912418923e-05	6.80380078397805
TSPAN3	0.423456026999995	10.7379711473684	5.84741469401848	2.39831157445705e-07	1.47519674687682e-05	6.76600429446284
HFE	0.403173560750002	7.76034105964913	5.84107796216716	2.4565076147685e-07	1.50362231951781e-05	6.74292363374517
GUCA1A	0.976484277499998	6.13886535964912	5.83568518244939	2.50713457846496e-07	1.52716139274652e-05	6.72328593039481
KDM3A	-0.563709381750003	8.76437946315789	-5.82396408146879	2.62076253582426e-07	1.5886632028755e-05	6.68061890681699
BRD2	-0.561957855375002	9.81735618421053	-5.81539742118517	2.70702212458179e-07	1.62857773909194e-05	6.64944785310545
PHF20	-0.444240733625003	8.20270766140351	-5.81485615389716	2.71256572736862e-07	1.62857773909194e-05	6.64747874925823
PHF10	0.345008486874997	9.56650193508772	5.80923860624002	2.77076798623622e-07	1.65559984244248e-05	6.6270450413774
CSF1R	0.881714923124999	10.1764609315789	5.80335887888134	2.83301124458757e-07	1.68476896194715e-05	6.60566286502973
GBP2	-0.481677467750002	9.61233910350877	-5.79930112372572	2.87677236735828e-07	1.69875827084852e-05	6.59090957786446
PHF21A	-0.560800617250001	8.12857600175439	-5.79677320071761	2.90437257418533e-07	1.69875827084852e-05	6.58171978389796
NAGK	0.6877266655	9.93329363508772	5.79673535188273	2.90478779863645e-07	1.69875827084852e-05	6.58158219904407
SOX13	-0.704123052625003	7.32103755964912	-5.7950953201871	2.9228364915568e-07	1.69875827084852e-05	6.57562070989211
MAGED1	0.750962974374996	11.1020494087719	5.79496954197907	2.92422526700096e-07	1.69875827084852e-05	6.57516352539164
PNMAL1	1.020497144875	7.27168592982456	5.78332125507575	3.05571178144334e-07	1.76696181721434e-05	6.53283450164912
TXNL4A	0.397080137749994	9.21065103859649	5.77588619510029	3.14268200429747e-07	1.80891622889562e-05	6.50582717692854
C1QA	0.746733739249994	11.2773452333333	5.77436944447003	3.16072254328649e-07	1.81099298964196e-05	6.50031876040978
MED13L	-0.523516254750001	8.10953917368421	-5.76941251313377	3.22039924351498e-07	1.83520771757161e-05	6.48231910687345
MAPK1IP1L	-0.402720738499996	9.75606304035088	-5.76844017307093	3.23223546049829e-07	1.83520771757161e-05	6.47878879463641
FOXO3	-0.846239560250005	10.727986845614	-5.75946012688308	3.34360416721661e-07	1.88988941847901e-05	6.44619172120879
ISLR	0.927212222999993	11.2136287473684	5.75418022530959	3.41084867556111e-07	1.9192524296386e-05	6.4270319943571
TFDP1	0.502918407125001	8.60953605438597	5.75270922129777	3.42982052052624e-07	1.92131195944479e-05	6.42169480741943
ACKR1	-1.196813540375	9.60918533508772	-5.74949532508559	3.47163491737073e-07	1.93609221969635e-05	6.4100351652377
CPQ	0.551599137749994	9.52122044736842	5.74233644777016	3.5665975580243e-07	1.97565813281253e-05	6.38406959109904
FBLN5	0.665314591374997	9.41633451403509	5.74099841152595	3.58462963789267e-07	1.97565813281253e-05	6.3792173943296
GOLM1	1.07404000775	9.76282296491228	5.74061483441565	3.58981554256661e-07	1.97565813281253e-05	6.37782646054245
TMED3	0.448107582	9.3728456368421	5.72912040356865	3.74871057905379e-07	2.05403195129732e-05	6.3361562932388
FECH	0.352013749125	8.05619185789473	5.72797212075243	3.7649613388459e-07	2.05403195129732e-05	6.33199467041914
HSPD1	-0.480360027500002	11.1085634350877	-5.72432469103978	3.81704434818157e-07	2.07343170913344e-05	6.31877704112398
