ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
LONG TERM DEPRESSION	LONG TERM DEPRESSION	60	-0.484677716063791	-1.62218607822686	0.00500505067643236	0.0829231476063	0.0744090366786471	738	tags=17%, list=6%, signal=16%	PPP1R17/PRKG2/PLA2G2F/PLA2G2E/GRIA1/PRKG1/RYR1/GRID2/GRIA2/GRM5
CHEMOKINE SIGNALING PATHWAY	CHEMOKINE SIGNALING PATHWAY	165	0.401615363585311	1.44203084624486	0.00543758344959344	0.0829231476063	0.0744090366786471	1818	tags=24%, list=14%, signal=21%	CCL20/GNGT1/CCL19/CXCL3/CCR10/CXCR5/CXCL8/CCL23/CCR6/CCL22/GRK1/CCL13/PIK3CG/RAC2/GNG7/VAV2/CCL5/CCR2/CCL7/ITK/CCL2/XCL1/CXCR6/CXCL1/ADCY8/CX3CR1/CCL17/PPBP/GRK6/CXCL2/GNG11/XCR1/CXCL5/RASGRP2/STAT2/CCL21/CCL1/CXCL9/PRKCB/STAT1
PORPHYRIN AND CHLOROPHYLL METABOLISM	PORPHYRIN AND CHLOROPHYLL METABOLISM	24	-0.635055823684374	-1.73408117698564	0.00664404619965866	0.0935277272721181	0.0839247941009515	444	tags=29%, list=4%, signal=28%	CPOX/UGT2B17/COX10/HMOX1/ALAS2/UGT2A3/UGT2B4
CALCIUM SIGNALING PATHWAY	CALCIUM SIGNALING PATHWAY	162	-0.346950288231959	-1.34984906668734	0.00953200867925786	0.124596970593156	0.111804011576258	2401	tags=31%, list=19%, signal=25%	GRPR/PHKG2/CACNA1S/RYR2/GRIN2C/PLCB1/ADCY1/PHKB/NOS2/HTR6/PRKACA/BDKRB2/GRIN2D/TRPC1/CAMK2B/ATP2B1/PLN/HRH1/CACNA1D/PLCG1/PDE1C/ITPR2/P2RX7/PRKCA/ATP2B3/ADRA1A/F2R/AVPR1B/ATP2B2/GRIN2A/PRKX/OXTR/CHRM2/CAMK4/P2RX2/ADRB3/RYR1/TNNC2/PRKACG/CHP2/ATP2A1/HRH2/HTR4/CAMK2A/LHCGR/CYSLTR1/CHRM3/SLC25A31/GRM5/TNNC1
NOD LIKE RECEPTOR SIGNALING PATHWAY	NOD LIKE RECEPTOR SIGNALING PATHWAY	54	0.499711999253169	1.52929879885853	0.0160294093931076	0.191840405287606	0.172143245469466	2197	tags=31%, list=18%, signal=26%	MEFV/CXCL8/CCL13/NLRP3/BIRC3/CCL5/MAPK12/CCL7/CCL2/CXCL1/CXCL2/HSP90B1/CASP1/CASP8/CCL8/MAPK11/CHUK
METABOLISM OF XENOBIOTICS BY CYTOCHROME P450	METABOLISM OF XENOBIOTICS BY CYTOCHROME P450	48	-0.473581932771564	-1.50194347105419	0.0167729316098454	0.191840405287606	0.172143245469466	1584	tags=27%, list=13%, signal=24%	GSTA3/CYP2C9/CYP3A43/GSTM5/CYP2B6/ALDH1A3/ALDH3A1/CYP3A4/CYP1A1/CYP3A5/ADH6/UGT2A3/UGT2B4
COMPLEMENT AND COAGULATION CASCADES	COMPLEMENT AND COAGULATION CASCADES	66	-0.427874920229872	-1.44983316718289	0.0179161192458505	0.192861754234743	0.173059727699856	2059	tags=32%, list=16%, signal=27%	BDKRB2/CD55/CFD/PROC/SERPIND1/C3/MASP1/F10/C5AR1/F2R/C8B/C5/F5/F9/F2/FGB/C4BPA/KNG1/C8G/SERPINC1/C9
RIG I LIKE RECEPTOR SIGNALING PATHWAY	RIG I LIKE RECEPTOR SIGNALING PATHWAY	64	0.473771344570488	1.48960766484933	0.0240270828857393	0.224392138580479	0.201352738674459	2197	tags=31%, list=18%, signal=26%	IFNA8/IFNA1/MAP3K1/DHX58/CXCL8/ISG15/TRAF2/DDX3Y/TBKBP1/MAPK12/DDX58/IFIH1/FADD/IFNA2/IRF7/IFNW1/CASP8/TRIM25/MAPK11/CHUK
INTESTINAL IMMUNE NETWORK FOR IGA PRODUCTION	INTESTINAL IMMUNE NETWORK FOR IGA PRODUCTION	41	0.511471277822568	1.48313915629785	0.0245237309924021	0.224392138580479	0.201352738674459	835	tags=20%, list=7%, signal=18%	TNFRSF17/IL2/ITGB7/HLA-DOB/HLA-DQA1/CCR10/ITGA4/CD28
DRUG METABOLISM CYTOCHROME P450	DRUG METABOLISM CYTOCHROME P450	53	-0.453906523369549	-1.48089305355666	0.0238651171842845	0.224392138580479	0.201352738674459	1584	tags=26%, list=13%, signal=23%	GSTA3/FMO1/CYP2C9/CYP2A6/CYP3A43/GSTM5/CYP2B6/ALDH1A3/ALDH3A1/CYP3A4/CYP3A5/ADH6/UGT2A3/UGT2B4
ARGININE AND PROLINE METABOLISM	ARGININE AND PROLINE METABOLISM	43	-0.45259058540673	-1.40780713454919	0.0309188814178324	0.269435966641111	0.241771704319892	2405	tags=23%, list=19%, signal=19%	GLS2/AGMAT/GLS/NOS2/SMS/CKMT2/ALDH2/GAMT/OTC/CKM
BETA ALANINE METABOLISM	BETA ALANINE METABOLISM	21	-0.591206956220193	-1.57974083450377	0.0328447851142333	0.273208894359305	0.245157247742603	2076	tags=43%, list=17%, signal=36%	SMS/AOC2/ALDH2/GAD1/DPYD/ABAT/UPB1/EHHADH/DPYS
TYPE I DIABETES MELLITUS	TYPE I DIABETES MELLITUS	39	0.512452110164696	1.47340976295009	0.0358325720291897	0.285102638319205	0.255829804876595	1203	tags=21%, list=10%, signal=19%	GZMB/IL2/HLA-DOB/INS/HLA-DQA1/CD28/PTPRN2/HLA-DQB1
AUTOIMMUNE THYROID DISEASE	AUTOIMMUNE THYROID DISEASE	46	0.476125943685739	1.41129513840299	0.0402576489533011	0.306964573268921	0.275447071785745	229	tags=15%, list=2%, signal=15%	IFNA8/GZMB/IL2/IFNA1/HLA-DOB/TPO/HLA-DQA1
ETHER LIPID METABOLISM	ETHER LIPID METABOLISM	22	0.563469273261318	1.44256701736028	0.048695652173913	0.337833160263067	0.303146235266255	1073	tags=23%, list=9%, signal=21%	PAFAH1B3/PLA2G1B/PLA2G7/PLA2G2D/PLA2G5
ARRHYTHMOGENIC RIGHT VENTRICULAR CARDIOMYOPATHY ARVC	ARRHYTHMOGENIC RIGHT VENTRICULAR CARDIOMYOPATHY ARVC	67	0.442907229339384	1.402271523996	0.0488958990536278	0.337833160263067	0.303146235266255	1247	tags=19%, list=10%, signal=18%	ITGB7/LEF1/CACNG2/CACNG1/ITGA4/CACNG3/SGCA/CACNA1F/PKP2/ITGA1/CDH2/JUP/CACNA2D3
TOLL LIKE RECEPTOR SIGNALING PATHWAY	TOLL LIKE RECEPTOR SIGNALING PATHWAY	95	0.404169003965324	1.33844284153008	0.0498442367601246	0.337833160263067	0.303146235266255	2346	tags=26%, list=19%, signal=22%	IFNA8/IFNA1/TLR8/CXCL8/PIK3CG/CCL5/MAPK12/LBP/FADD/IFNA2/TLR1/IRAK4/TLR3/MAP2K7/TOLLIP/CXCL9/IRF7/STAT1/CASP8/IFNAR2/MAPK11/MAP3K8/CHUK/LY96/TICAM1
