ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
CITRATE CYCLE TCA CYCLE	CITRATE CYCLE TCA CYCLE	30	-0.553712152160148	-1.55682956470771	0.0213049112186873	0.352498938935071	0.330499436562649	2327	tags=27%, list=19%, signal=22%	OGDH/ACO1/PCK2/PC/OGDHL/PDHA2/ACO2/PCK1
GLYCOSAMINOGLYCAN DEGRADATION	GLYCOSAMINOGLYCAN DEGRADATION	20	-0.578894068909783	-1.46469478771738	0.0250409082303602	0.352498938935071	0.330499436562649	3974	tags=65%, list=32%, signal=44%	NAGLU/HGSNAT/ARSB/HYAL4/SGSH/IDS/GNS/HEXA/IDUA/HYAL1/HPSE2/HS3ST3A1/HYAL3
MTOR SIGNALING PATHWAY	MTOR SIGNALING PATHWAY	46	-0.458584970646283	-1.40848907749805	0.0238012101667685	0.352498938935071	0.330499436562649	2708	tags=37%, list=22%, signal=29%	INS/EIF4EBP1/AKT1/PIK3R1/STK11/MAPK3/RPS6KA2/CAB39L/PRKAA1/VEGFA/DDIT4/VEGFB/AKT2/MLST8/PRKAA2/ULK1/TSC2
LEISHMANIA INFECTION	LEISHMANIA INFECTION	67	0.451117266548061	1.4217129157495	0.0296496209608985	0.361725375722962	0.339150050289576	1447	tags=21%, list=12%, signal=19%	HLA-DRB4/PTGS2/FOS/IL12A/IL1B/IL4/JUN/NCF1/IL10/MAPK12/NOS2/HLA-DOB/FCGR2C/IL1A
HEMATOPOIETIC CELL LINEAGE	HEMATOPOIETIC CELL LINEAGE	82	0.422622733593299	1.37341033933897	0.028700280252144	0.361725375722962	0.339150050289576	2298	tags=38%, list=18%, signal=31%	HLA-DRB4/CD1C/IL6/FLT3LG/CD3D/IL1B/CD1B/IL1R2/IL4/IL7/IL3/IL5/DNTT/FLT3/FCER2/GP5/IL1A/TFRC/CD1E/IL7R/ITGA2/CD3G/CD7/THPO/CD3E/CD1A/HLA-DRA/IL1R1/CD2/CD38/GP1BA
RETINOL METABOLISM	RETINOL METABOLISM	38	0.517387416200326	1.46905484313983	0.0460647111534567	0.43651376146789	0.409270883631096	1727	tags=32%, list=14%, signal=27%	UGT2A3/UGT2B4/UGT2B28/CYP1A1/UGT2B17/CYP1A2/CYP26A1/CYP2A13/CYP2B6/ADH7/CYP3A5/RDH11
METABOLISM OF XENOBIOTICS BY CYTOCHROME P450	METABOLISM OF XENOBIOTICS BY CYTOCHROME P450	48	0.468372652594376	1.39242058424227	0.0477064220183486	0.43651376146789	0.409270883631096	2378	tags=40%, list=19%, signal=32%	UGT2A3/UGT2B4/UGT2B28/CYP1A1/UGT2B17/ALDH3A1/CYP1A2/ALDH3B2/CYP2B6/ADH7/AKR1C3/CYP3A5/CYP2F1/GSTM5/GSTT1/AKR1C1/CYP2C9/UGT2B15/GSTA1
CARDIAC MUSCLE CONTRACTION	CARDIAC MUSCLE CONTRACTION	61	0.441176310461877	1.37490356325956	0.043859649122807	0.43651376146789	0.409270883631096	3148	tags=36%, list=25%, signal=27%	TNNC1/MYL2/MYH6/CACNG5/CACNG1/CACNG2/COX6A2/CACNA1S/TPM3/CACNG4/TPM1/CACNA2D1/ATP1B4/COX7B/TNNI3/ACTC1/COX7A2L/SLC8A1/ATP1B3/TPM2/COX7A2/MYL3
LONG TERM POTENTIATION	LONG TERM POTENTIATION	64	-0.417027873579188	-1.3457936910787	0.0389919307102694	0.43651376146789	0.409270883631096	2827	tags=31%, list=23%, signal=24%	GRIN2C/GRIN1/CALML3/PRKX/PRKCA/MAP2K2/MAPK3/RPS6KA2/HRAS/PLCB3/PLCB1/GRIN2D/PRKACA/GRM1/PRKACG/PLCB2/ADCY8/GRIA1/PPP1R1A/GRIA2
CHEMOKINE SIGNALING PATHWAY	CHEMOKINE SIGNALING PATHWAY	165	0.375495895920886	1.3338343306611	0.0412541254125413	0.43651376146789	0.409270883631096	1312	tags=19%, list=10%, signal=17%	CXCL2/CXCL3/CXCL5/GNG13/CXCL8/CXCL13/CCL11/CCL8/CCL2/CXCL14/PRKCZ/CCR9/CXCR1/CXCL10/CCL4/CXCR3/CCL25/CXCL9/CCL13/ITK/PPBP/NCF1/SHC2/CCL7/PF4V1/CCL17/CCL18/CXCR6/CCL5/CCR5/TIAM2
