ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
DRUG METABOLISM OTHER ENZYMES	DRUG METABOLISM OTHER ENZYMES	32	0.579001317039947	1.69609167888571	0.00504008363371359	0.0838486640881442	0.0757218306691898	1753	tags=31%, list=14%, signal=27%	UGT2B4/UGT2B17/CDA/UGT2A3/UPB1/TK1/CYP3A43/TPMT/UGT2B15/DPYD
ASCORBATE AND ALDARATE METABOLISM	ASCORBATE AND ALDARATE METABOLISM	11	0.762730861723518	1.7334352010205	0.00608943391486286	0.0862547210384806	0.0778946862412508	407	tags=27%, list=3%, signal=26%	UGT2B4/UGT2B17/UGT2A3
PHOSPHATIDYLINOSITOL SIGNALING SYSTEM	PHOSPHATIDYLINOSITOL SIGNALING SYSTEM	70	-0.466741846216697	-1.57916981997767	0.00612738455464616	0.0862547210384806	0.0778946862412508	2951	tags=36%, list=24%, signal=27%	SYNJ2/INPP5D/IPPK/DGKA/CDS1/PIP5K1C/INPP4A/PIK3R3/PLCE1/ITPR3/PLCG2/CALML5/PRKCB/ITPKB/INPP4B/PLCD1/PIK3R2/DGKZ/CDIPT/DGKQ/DGKG/DGKI/PIK3CG/ITPKA/DGKE
HEMATOPOIETIC CELL LINEAGE	HEMATOPOIETIC CELL LINEAGE	82	-0.44448675374454	-1.54632776220445	0.0085940232452609	0.108671617255874	0.0981388778209504	3048	tags=48%, list=24%, signal=36%	CD1A/FLT3/HLA-DRA/CD2/CD3D/CSF1/TFRC/IL11/CD3E/IL5RA/IL4R/IL1B/CR1/ITGB3/IL1A/ANPEP/IL9R/CD1E/CSF3/CD5/IL4/CSF2/EPO/TNF/CD22/CSF3R/CD1C/CD37/CR2/GP5/GYPA/CD8A/FCER2/IL3RA/CD7/IL7R/FCGR1A/MS4A1/TPO
AXON GUIDANCE	AXON GUIDANCE	111	-0.408186707079325	-1.47101539834768	0.00890750961113722	0.108671617255874	0.0981388778209504	2620	tags=34%, list=21%, signal=27%	SEMA6A/DCC/LIMK2/PLXNA1/PLXNB2/EPHB6/SEMA3G/ABLIM3/SEMA6D/SEMA4G/RGS3/EPHB4/GSK3B/CDK5/GNAI2/PLXNA2/CXCR4/EFNB2/HRAS/NFATC4/NFATC3/SEMA3A/RAC2/UNC5B/SEMA4A/PLXNB3/SEMA4D/SLIT2/EPHB3/PLXNB1/SEMA3D/EPHA7/SEMA5A/LIMK1/SEMA6C/EFNA3/NTN3/EFNA2
ECM RECEPTOR INTERACTION	ECM RECEPTOR INTERACTION	79	-0.445530647421641	-1.53819124451743	0.00974760538815255	0.111488236626995	0.100682503022365	3608	tags=58%, list=29%, signal=42%	ITGA7/COL1A2/ITGA4/COL11A2/ITGA6/CD44/SDC4/ITGA5/VWF/THBS2/AGRN/COL4A1/COL6A3/THBS3/LAMA5/IBSP/LAMC1/COL6A1/COL5A2/LAMB1/COL4A6/TNC/HSPG2/ITGB3/COL6A2/COL5A1/ITGB8/HMMR/COL5A3/SDC1/COL4A2/TNR/RELN/ITGA9/LAMB2/TNN/SPP1/COL1A1/LAMA1/ITGB4/LAMB3/TNXB/GP5/LAMA3/COL11A1/ITGB7
BLADDER CANCER	BLADDER CANCER	39	-0.53477636847873	-1.61992989548364	0.0103582103576665	0.111503087967821	0.100695914932114	2117	tags=46%, list=17%, signal=38%	MAP2K2/MMP2/DAPK2/CDKN1A/VEGFB/E2F1/EGFR/VEGFA/ARAF/TYMP/HRAS/PGF/CDH1/EGF/MMP9/VEGFC/CXCL8/MMP1
STEROID HORMONE BIOSYNTHESIS	STEROID HORMONE BIOSYNTHESIS	39	0.51280383926601	1.57187391733686	0.0141598671820954	0.143958649684636	0.130005798104618	1660	tags=28%, list=13%, signal=25%	CYP7A1/UGT2B4/UGT2B17/UGT2A3/HSD17B6/HSD17B2/CYP3A43/HSD3B1/UGT2B15/SULT2B1/AKR1C3
BIOSYNTHESIS OF UNSATURATED FATTY ACIDS	BIOSYNTHESIS OF UNSATURATED FATTY ACIDS	16	0.62899644280532	1.57849773114475	0.0186636787231377	0.179760695070221	0.162337814932555	2597	tags=50%, list=21%, signal=40%	PECR/ELOVL2/YOD1/SCD5/ACOX1/BAAT/HSD17B12/ELOVL6
ENDOMETRIAL CANCER	ENDOMETRIAL CANCER	50	-0.467230658485308	-1.49508126397822	0.0226215257809612	0.197130438948377	0.178024037474231	2126	tags=30%, list=17%, signal=25%	AXIN1/PIK3R3/EGFR/ARAF/GSK3B/TCF7/GRB2/HRAS/PIK3R2/LEF1/CDH1/EGF/APC2/PIK3CG/CTNNA2
B CELL RECEPTOR SIGNALING PATHWAY	B CELL RECEPTOR SIGNALING PATHWAY	71	-0.435439664969634	-1.4705697893971	0.0217484925185906	0.197130438948377	0.178024037474231	3265	tags=39%, list=26%, signal=29%	BLNK/VAV3/CD72/MAP2K2/INPP5D/LILRB3/NFKBIB/LYN/NFKBIA/CHUK/PIK3R3/DAPP1/PLCG2/PRKCB/GSK3B/GRB2/HRAS/NFATC4/NFATC3/PIK3R2/RAC2/CD22/CR2/CD79B/RASGRP3/VAV2/CD79A/PIK3CG
ALPHA LINOLENIC ACID METABOLISM	ALPHA LINOLENIC ACID METABOLISM	13	0.657245883768251	1.56433673768122	0.0257092068289936	0.21385385680481	0.193126577614928	1026	tags=31%, list=8%, signal=28%	PLA2G2E/PLA2G3/PLA2G1B/PLA2G4A
PROGESTERONE MEDIATED OOCYTE MATURATION	PROGESTERONE MEDIATED OOCYTE MATURATION	73	-0.412507245939691	-1.41388247225557	0.0313791640946038	0.249669001274456	0.22547042392919	2126	tags=22%, list=17%, signal=18%	PIK3R3/ADCY1/RPS6KA1/ARAF/GNAI2/MAPK12/PRKACA/CDC25B/PLK1/ANAPC2/PIK3R2/MAPK13/CDC25A/INS/ADCY8/PIK3CG
TRYPTOPHAN METABOLISM	TRYPTOPHAN METABOLISM	32	0.496668877163839	1.4549119750292	0.0342524855052315	0.26117520197739	0.235861413347428	2530	tags=31%, list=20%, signal=25%	TPH1/WARS2/AOX1/IDO1/CYP1A2/AOC1/HADH/ALDH1B1/MAOA/CAT
PANTOTHENATE AND COA BIOSYNTHESIS	PANTOTHENATE AND COA BIOSYNTHESIS	14	0.642651542933229	1.56843342304919	0.0409767986992538	0.299950166478538	0.270878206138225	2888	tags=57%, list=23%, signal=44%	VNN1/UPB1/BCAT2/PPCS/DPYD/PANK3/PPCDC/DPYS
GALACTOSE METABOLISM	GALACTOSE METABOLISM	22	-0.578431097664164	-1.54341230798573	0.0485874985320536	0.341981239667916	0.308835516985118	1573	tags=36%, list=13%, signal=32%	GAA/B4GALT2/HK1/LALBA/GALE/GALK1/GCK/MGAM
