ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
ENDOMETRIAL CANCER	ENDOMETRIAL CANCER	50	0.466961486316303	1.57049805776913	0.0136516917349598	0.208188298958137	0.195195241473548	1671	tags=22%, list=13%, signal=19%	AKT2/CTNNA2/APC2/EGF/PIK3CG/TCF7/PIK3R2/PIK3R1/FOXO3/GSK3B/EGFR
CELL ADHESION MOLECULES CAMS	CELL ADHESION MOLECULES CAMS	115	0.362761120848355	1.40192180100887	0.0114976029783142	0.208188298958137	0.195195241473548	2690	tags=36%, list=21%, signal=28%	SPN/CLDN3/HLA-DRB4/MAG/HLA-DQA1/CDH3/MPZ/CNTN2/CD8A/OCLN/NFASC/GLG1/CLDN1/CNTN1/CNTNAP2/ITGA9/NLGN3/NCAM1/ITGB8/SDC3/CLDN14/CADM3/CDH15/F11R/NCAM2/CNTNAP1/CADM1/VCAN/MADCAM1/CDH5/CD34/PECAM1/ITGAV/CDH4/CLDN4/CTLA4/NEO1/CD226/SDC4/JAM3/CLDN10
TRYPTOPHAN METABOLISM	TRYPTOPHAN METABOLISM	32	-0.508136127516283	-1.5481603703327	0.0274469340327442	0.334666505072462	0.313779927102739	2685	tags=41%, list=21%, signal=32%	MAOB/AANAT/TDO2/ALDH1B1/HADH/HAAO/KMO/KYNU/AOX1/WARS2/ASMT/DDC/TPH1
PENTOSE AND GLUCURONATE INTERCONVERSIONS	PENTOSE AND GLUCURONATE INTERCONVERSIONS	13	-0.631937185896614	-1.52674950758522	0.0300101114304095	0.334666505072462	0.313779927102739	864	tags=31%, list=7%, signal=29%	XYLB/DCXR/UGT2B17/UGT2B4
PROSTATE CANCER	PROSTATE CANCER	85	0.377481613101261	1.39703763710773	0.0273041447934355	0.334666505072462	0.313779927102739	4386	tags=53%, list=35%, signal=35%	AKT2/EGF/INSRR/PIK3CG/IGF1R/TCF7/PIK3R2/PIK3R1/TGFA/AR/SRD5A2/PDGFB/GSK3B/FGFR1/EGFR/PDGFD/PDGFA/NKX3-1/CREB3L2/CREB3L1/FOXO1/PDGFRB/E2F1/CREB1/NFKBIA/ARAF/CDKN1A/CHUK/TCF7L1/IKBKB/HRAS/GRB2/CREBBP/SOS1/HSP90AB1/ATF4/RELA/PIK3R3/PIK3R5/HSP90AA1/CCND1/KRAS/CTNNB1/MTOR/IKBKG
ECM RECEPTOR INTERACTION	ECM RECEPTOR INTERACTION	79	0.370162348375739	1.3610217146356	0.0310892381761303	0.334666505072462	0.313779927102739	3608	tags=58%, list=29%, signal=42%	COL11A1/COL1A1/COL5A3/HSPG2/LAMA5/COL4A2/COL4A6/GP5/RELN/LAMB2/COL4A1/ITGA9/ITGB8/SDC3/TNXB/COL5A1/TNR/LAMB1/LAMC1/COL5A2/TNC/THBS2/ITGA7/COL6A2/ITGB3/COL6A1/THBS3/ITGAV/COL11A2/COL6A3/ITGA5/LAMB3/ITGA10/AGRN/SDC4/SPP1/ITGB1/GP1BA/ITGB4/LAMA3/LAMA4/ITGA6/SDC1/VWF/COL1A2/THBS4
PATHWAYS IN CANCER	PATHWAYS IN CANCER	303	0.284101619685112	1.23810990432047	0.0293381298841953	0.334666505072462	0.313779927102739	3617	tags=38%, list=29%, signal=27%	AKT2/WNT1/CTNNA2/APC2/NFKB2/PTGS2/EGF/CCNA1/PIK3CG/BMP4/RUNX1T1/TPM3/CXCL8/JUN/VEGFA/CSF3R/LAMA5/PGF/GLI1/COL4A2/MMP9/COL4A6/BIRC5/IGF1R/WNT10B/WNT2B/LAMB2/GLI2/COL4A1/TCF7/PIK3R2/PIK3R1/GLI3/TGFA/WNT8B/AR/FGF4/PDGFB/ETS1/GSK3B/LAMB1/FGFR1/LAMC1/EGFR/FGF1/NOS2/KITLG/PDGFA/NKX3-1/RXRB/WNT7A/FGF22/DVL3/ZBTB16/RARB/APC/MMP1/BIRC3/ITGAV/VEGFC/MET/FOXO1/CBL/FGF5/WNT5A/RXRG/MITF/RET/PDGFRB/EGLN3/FGF21/E2F1/FOS/VHL/SHH/PRKCG/FZD1/CDC42/LAMB3/NFKBIA/CBLB/TPR/PIAS3/ARAF/ITGB1/CDKN1A/SMO/FZD3/TRAF1/VEGFB/CHUK/TCF7L1/IL6/TRAF5/MMP2/MAPK8/IKBKB/SLC2A1/HRAS/TGFB2/LAMA3/GRB2/BMP2/LAMA4/ITGA6/CTBP2/FLT3/TGFB3/CREBBP/CDH1/PML/STAT3/SMAD3/ARNT2
CITRATE CYCLE TCA CYCLE	CITRATE CYCLE TCA CYCLE	30	-0.504532048998816	-1.50755233311481	0.0346059826227707	0.351827489998168	0.329869892836937	3357	tags=47%, list=27%, signal=34%	IDH1/IDH3A/SUCLG1/ACO2/PCK2/SDHD/SUCLG2/PDHB/IDH2/SUCLA2/DLAT/SDHB/PDHA2/PCK1
PRION DISEASES	PRION DISEASES	33	0.486018988388333	1.4679620190803	0.0371960353762421	0.358256551255384	0.335897715586009	2093	tags=33%, list=17%, signal=28%	PRKACG/IL1A/IL1B/C9/EGR1/NCAM1/LAMC1/NCAM2/PRKACA/C8A/C5
PPAR SIGNALING PATHWAY	PPAR SIGNALING PATHWAY	61	-0.411599886149203	-1.40421668589055	0.0462962962962963	0.423611111111111	0.397173489278752	2077	tags=38%, list=17%, signal=32%	SLC27A2/LPL/ACADM/ACADL/ACSL1/FADS2/ME1/PPARG/SLC27A5/SLC27A6/CD36/FABP3/SCD/OLR1/ACSL4/CPT2/PDPK1/FABP1/GK2/CYP27A1/HMGCS2/PCK1/CYP7A1
