ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
B CELL ACTIVATION	B CELL ACTIVATION	221	0.436346963781001	1.64431321670127	5.47727361084179e-05	0.024103812861002	0.0237657045238063	1256	tags=19%, list=10%, signal=18%	IGHM/IFNA1/IGLC1/RAG2/RASGRP1/CR2/IGHD/CD79A/IGKC/ST3GAL1/MZB1/MS4A1/CXCR5/IFNA2/IFNW1/IGLL1/IGLL5/LEF1/CHRNB2/CDKN1A/IFNB1/CD79B/KIT/PTK2B/ITFG2/TRBC1/NOD2/IGHG1/CD22/ITGA4/LFNG/BAX/ZAP70/SPI1/CD40LG/CLCF1/IL11/SAMSN1/LAX1/MMP14/INHBA/CD19/DOCK10
REGULATION OF CELL ACTIVATION	REGULATION OF CELL ACTIVATION	482	0.357783113912476	1.45490773138634	5.59622177470549e-05	0.024103812861002	0.0237657045238063	2245	tags=24%, list=18%, signal=21%	IGHM/PDE5A/IGLC1/RAG2/PGLYRP1/EBI3/RASGRP1/IGHD/CCL21/IGKC/HLA-DOB/MZB1/ZBTB7B/SIT1/HHLA2/HLA-DQB1/IFNA2/STXBP2/STAP1/PRDM1/LCK/IGLL1/IGLL5/IGFBP2/LEF1/CHRNB2/CDKN1A/IFNB1/CCL19/GLMN/SOX12/SPINK5/PCK1/EMILIN1/CST7/TNFSF14/TRBC1/NOD2/IGHG1/CD22/CNR1/NOS3/RHOH/TNFRSF1B/ZAP70/SPI1/LEP/CD40LG/CLCF1/RARA/AGER/DHPS/MYB/EFNB1/SAMSN1/LAX1/SOX13/TSPAN32/MMP14/CCL5/INHBA/ARG1/CD19/MDK/CAMK4/IL12RB1/PLA2G2D/CD1D/PDPN/TOX/SIRPB1/PDCD1LG2/TNFSF4/TREM2/ZNF335/CX3CL1/RUNX3/IRF4/PRKCA/RAC2/CORO1A/CCL2/TICAM1/ICOS/CD27/TNFRSF13B/VTCN1/IL23A/SRC/WNT5A/ADAM8/CRTAM/AP1G1/RNF41/DCAF15/IL13RA2/BCL2/CLPTM1/IHH/XCL1/ABL1/IL1RL2/CD6/IL6/TWSG1/TNFSF11/GP9/GPR183/TGFB1/FOXP3/MAD1L1/CD55/ACTA2/LRRC32/TBX21/SUPT6H
SPECIFIC GRANULE	SPECIFIC GRANULE	136	0.498260084142201	1.78480719355315	5.64017278745267e-05	0.024103812861002	0.0237657045238063	2619	tags=34%, list=21%, signal=27%	PGLYRP1/CHIT1/ORM1/CXCL1/LTF/ITGAL/ELANE/JUP/MS4A3/STXBP2/LCN2/FRK/PTX3/OLFM4/TOLLIP/LILRA3/CHI3L1/TNFRSF1B/PLAU/SLC27A2/OLR1/ARG1/ANXA3/CEACAM8/PRG3/KCNAB2/ATP11A/ADAM8/SLPI/TMEM63A/STK10/CTSZ/CEP290/NEU1/ITGAV/PLAUR/TIMP2/HPSE/DEFA4/CD177/ATP8A1/PTPN6/P2RX1/CNN2/MMP8/RETN
EXTRACELLULAR MATRIX STRUCTURAL CONSTITUENT	EXTRACELLULAR MATRIX STRUCTURAL CONSTITUENT	138	0.488012639136621	1.75072914518455	5.76091715583512e-05	0.024103812861002	0.0237657045238063	2280	tags=38%, list=18%, signal=32%	IMPG1/MATN3/TFPI2/MUC6/MEPE/ZP2/COL7A1/AMELY/VWA1/COL10A1/COL8A1/ELN/EMILIN1/COL17A1/COL5A3/PRG2/FBN2/COL11A1/IMPG2/COL9A3/CHI3L1/MFGE8/AMBN/COMP/TNC/LTBP1/VCAN/LAMB3/LAMA2/COL4A1/TINAGL1/HAPLN1/COL13A1/COL19A1/PRG3/COL4A5/MMRN2/MFAP4/COL1A1/COL4A2/COL14A1/PCOLCE/AGRN/AEBP1/COL5A2/BGN/PRELP/NID2/HSPG2/COL5A1/COL18A1/LAMB1/LTBP2
SECRETORY GRANULE LOCALIZATION	SECRETORY GRANULE LOCALIZATION	11	0.884166378199291	1.97309077895356	5.82592963124445e-05	0.024103812861002	0.0237657045238063	438	tags=36%, list=3%, signal=35%	RASGRP1/TRIM46/TANC2/KIF1C
SPECIFIC GRANULE LUMEN	SPECIFIC GRANULE LUMEN	55	0.616825191457054	1.9255537427668	7.008558508807e-05	0.0271844463160352	0.026803125402431	2619	tags=47%, list=21%, signal=38%	PGLYRP1/CHIT1/ORM1/CXCL1/LTF/ELANE/JUP/LCN2/FRK/PTX3/OLFM4/TOLLIP/CHI3L1/ARG1/PRG3/SLPI/CTSZ/CEP290/NEU1/TIMP2/HPSE/DEFA4/PTPN6/CNN2/MMP8/RETN
ANTIGEN RECEPTOR MEDIATED SIGNALING PATHWAY	ANTIGEN RECEPTOR MEDIATED SIGNALING PATHWAY	146	0.476621150740416	1.71389473301183	9.15519178506004e-05	0.0334218354224015	0.0329530215768137	1255	tags=19%, list=10%, signal=17%	IGHM/UBASH3A/TRAT1/IGLC1/IGHD/CD8A/CD79A/IGKC/LIME1/MS4A1/HHLA2/HLA-DQB1/STAP1/LCK/IGLL1/IGLL5/CD79B/ERMAP/TRBC1/IGHG1/CD22/PDE4B/BAX/ZAP70/LAX1/BTNL8/KCNN4/CD19
LEUKOCYTE PROLIFERATION	LEUKOCYTE PROLIFERATION	278	0.40503360525049	1.57392285881183	0.000116335422183729	0.0401098683373456	0.0395472403014044	2418	tags=30%, list=19%, signal=25%	PDE5A/IFNA1/HELLS/RAG2/EBI3/RASGRP1/CR2/CD79A/MZB1/ZBTB7B/MS4A1/HHLA2/IFNA2/IFNW1/IGFBP2/LEF1/CHRNB2/CDKN1A/IFNB1/CCL19/GLMN/KIT/PTH/GREM1/TNFSF14/WNT4/CD22/ACE/BAX/TNFRSF1B/ZAP70/LEP/CD40LG/CLCF1/AGER/DHPS/EFNB1/CCL5/ARG1/CD19/IL12RB1/PLA2G2D/CD1D/CADM1/IFNA10/PDCD1LG2/TNFSF4/TREM2/ZNF335/CX3CL1/RAC2/CORO1A/TICAM1/TNFRSF13B/VTCN1/IL23A/CSF2/CRTAM/MAPK3/GJA1/BCL2/IHH/XCL1/ABL1/CD6/IL6/TWSG1/TNFSF11/GPR183/TCIRG1/FOXP3/MAD1L1/TP53/CD55/ST6GAL1/LRRC32/BST2/CD28/TNFAIP3/LILRB1/FOXJ1/CSF1/LILRB4
MUSCLE STRUCTURE DEVELOPMENT	MUSCLE STRUCTURE DEVELOPMENT	480	0.360553104173925	1.46613280424163	0.000123329535741869	0.0402833209902125	0.0397182599040157	2261	tags=26%, list=18%, signal=23%	FGF8/SGCA/TNNC1/MYH3/CSRP3/MYLPF/TCAP/EREG/GDF15/HOXD10/LIF/MYF5/KLHL41/PAX7/TNNI1/CDH2/TNNT1/CDK5/BARX2/SLC9A1/RBFOX1/PGM5/FRS2/ALPK3/LEF1/ARNTL/ELN/GLMN/FOXH1/TBX3/FHOD3/KIT/RAMP2/GREM1/NEB/FZD2/WNT1/TNFSF14/IGFBP3/JPH2/FBXO22/WNT4/HEYL/COL11A1/ZFHX3/ADAM12/NFATC3/PITX1/PDLIM7/EVC/NKX2-5/TBX1/ITGA7/TLL2/BMP2/LOX/ACTN3/RARA/NMRK2/HOMER1/COMP/MMP14/CHODL/MYOZ2/EGR2/G6PD/TMOD3/STRA6/SMTN/ANKRD1/FOXC1/GATA6/TBX2/OBSCN/EHD1/MEF2D/MYH11/SIX1/APLNR/NFATC4/NEUROG1/RGS4/LAMA2/CACNA1H/MYH9/TAGLN/TMOD1/MYBPC3/COL19A1/EZH2/PDLIM4/PLG/SOX9/ATP11A/WNT5A/CDON/HEY2/GJA1/TCF15/REST/FHL2/OBSL1/SIK1/PTCD2/ARID5B/PLEC/CCL17/MYF6/BCL2/MSC/EHD2/PROX1/NR2F2/ACTA1/TGFB1/PHOX2B/EDNRA/ARRB2/SORT1/VEGFA/ADM/WNT5B/HINFP/SUPT6H/NOTCH1/LY6E/CNTFR
LEUKOCYTE DIFFERENTIATION	LEUKOCYTE DIFFERENTIATION	453	0.36494149431641	1.47126067452095	0.000146334652595043	0.0432824328718332	0.0426753027263882	2543	tags=28%, list=20%, signal=23%	IFNA1/RAG2/PGLYRP1/RASGRP1/CR2/IL18R1/CD8A/ROR2/CD79A/LIF/LTF/ST3GAL1/BCL11B/ZBTB7B/MS4A1/SBNO2/GPR18/IFNA2/IFNW1/PRDM1/LCK/CD3G/LEF1/IFNB1/CCL19/SOX12/CD79B/CSF3/LY6D/KIT/SPINK5/PCK1/PTK2B/ITFG2/WNT1/CLEC4E/WNT4/ENTPD7/DHRS2/ITGA4/RHOH/LFNG/BAX/ZAP70/MMP9/SPI1/LEP/CD40LG/CLCF1/RARA/CD3D/AGER/IL11/MYB/LILRB3/SOX13/MMP14/INHBA/CD19/DOCK10/MDK/PF4/CAMK4/IL12RB1/LRRC17/PLA2G2D/CD1D/TOX/EFNA2/FUT7/PRTN3/IFNA10/TNFSF4/LBR/TREM2/GPR137/RUNX3/PDE1B/IRF4/PRKCA/MYH9/RELB/KDELR1/EZH2/CD27/IL23A/CSF2/BATF/SRC/KAT7/ADAM8/CRTAM/RNF41/TLR2/BCL2/CLPTM1/IHH/ABL1/IL1RL2/ACIN1/PTGER4/IL6/TNFSF11/GPR183/TCIRG1/TNFRSF11A/GPC3/TGFB1/FOXP3/TP53/TNFAIP6/VEGFA/TBX21/FES/CD28/CHD7/LILRB1/FOXJ1/CSF1/LILRB4/JUNB/PTPN6/IRF8/JAG2/HLA-DRA/APP/IRF1
LYMPHOCYTE ACTIVATION INVOLVED IN IMMUNE RESPONSE	LYMPHOCYTE ACTIVATION INVOLVED IN IMMUNE RESPONSE	155	0.464489859035605	1.68917791345538	0.000146460053224057	0.0432824328718332	0.0426753027263882	2578	tags=35%, list=21%, signal=28%	IFNA1/RAG2/PGLYRP1/IL18R1/ST3GAL1/ITGAL/ZBTB7B/IFNA2/IFNW1/LEF1/CD1C/IFNB1/CCL19/PCK1/PTK2B/ITFG2/NKG7/CLEC4E/ENTPD7/LFNG/SPI1/CD40LG/CLCF1/RARA/MYB/CD19/DOCK10/MDK/IL12RB1/IFNA10/TNFSF4/ICAM1/IRF4/CORO1A/RELB/LCP1/IL23A/BATF/AP1G1/ABL1/PTGER4/IL6/GPR183/TGFB1/FOXP3/TP53/TBX21/SUPT6H/CD28/LILRB1/VAMP2/IRF8/HLA-DRA/NOTCH2
HORMONE ACTIVITY	HORMONE ACTIVITY	91	-0.545697778244566	-1.85306171731696	0.000156094510312339	0.0440328423181079	0.0434151860500299	1558	tags=37%, list=12%, signal=33%	SPX/PRL/EDN2/EDN3/BMP10/CORT/GUCA2A/CGA/NTS/RLN2/KL/ASIP/GRP/THPO/INSL5/FSHB/GH1/VGF/INSL3/NPPC/STC1/INSL4/GIP/CHGB/INHBB/GHRH/NPPB/AGRP/IAPP/TTR/SST/INHBE/GH2/CCK
IMMUNE EFFECTOR PROCESS	IMMUNE EFFECTOR PROCESS	495	0.356194846022798	1.45016304983776	0.000163767496532171	0.0441887427599415	0.0435688996494971	2578	tags=31%, list=21%, signal=25%	KLRC3/IGHM/IFNA1/IGLC1/RAG2/PGLYRP1/RASGRP1/CR2/IGHD/IL18R1/CD8A/IGKC/DBH/ST3GAL1/HLA-DOB/ITGAL/ELANE/MZB1/ZBTB7B/TRAF2/SBNO2/HLA-DQB1/IFNA2/STXBP2/ARID5A/STAP1/IFNW1/IGLL1/IGLL5/LEF1/CD1C/LTA/IFNB1/SLC22A13/CCL19/GZMM/C7/KIT/SPINK5/PCK1/PTK2B/DHX58/CX3CR1/PTX3/ITFG2/TRPM4/GZMB/TRBC1/FCN3/NKG7/CLEC4E/NOD2/IGHG1/CD22/SLC7A5/C8A/ENTPD7/ACE/LFNG/TNFRSF1B/SPI1/LEP/CD40LG/CLCF1/RARA/PRF1/AGER/MYB/DNASE1/KLK3/ARG1/CD19/DOCK10/MDK/CAMK4/IL12RB1/IL9R/SLAMF7/PTGDS/ANXA3/CD1D/PAK1/BTN3A3/LIMK1/CADM1/FUT7/IFNA10/TNFSF4/ANGPT1/ICAM1/VAV2/TREM2/CFB/IRF4/RAC2/CORO1A/RELB/TICAM1/CD27/DNASE1L3/IL21R/LCP1/SUSD4/IL23A/BATF/SRC/WNT5A/CRTAM/CFHR5/AP1G1/LRP1/C3/MFAP4/IL13RA2/PLEC/LAT2/XCL1/ABL1/PTGER4/IL6/TRIL/HPX/GPR183/TCIRG1/TGFB1/FOXP3/TP53/CD55/ARRB2/APOA1/TBX21/SUPT6H/FES/BST2/C5/CD28/KRT1/LILRB1/VAMP2/FOXJ1/LILRB4/MASP2/CD177/PTPN6/WAS/IRF8/HLA-DRA/APP/C4BPA/KLRD1/IRAK3/NOTCH2
EXTERNAL ENCAPSULATING STRUCTURE	EXTERNAL ENCAPSULATING STRUCTURE	436	0.364392166018437	1.46608280368498	0.000193478669632646	0.0484520805692673	0.0477724348846025	2244	tags=31%, list=18%, signal=27%	IMPG1/ADAMTSL2/MATN3/WNT7A/ORM1/ANGPTL3/GDF15/LMAN1L/FCGBP/TFPI2/MUC6/ENTPD2/ELANE/CDH2/MEPE/ZP2/COL7A1/MMP1/L1CAM/DMP1/IFNA2/APLP1/AMELY/VWA1/COL10A1/NTN3/COL8A1/ELN/EPYC/GREM1/PTX3/EMILIN1/TPSAB1/MMP13/COL17A1/MMP3/COL5A3/FCN3/LRRN2/ALPL/WNT4/PRG2/FBN2/COL11A1/IMPG2/COL9A3/MMP28/ADAM11/CHI3L1/MMP9/ITGB4/MMP15/LOX/MFGE8/LOXL2/EMID1/COMP/TNC/MMP14/SEMA3B/SERPINH1/MDK/PF4/LRRC17/FLG/ANGPT4/LRRC15/LTBP1/VCAN/CD248/AHSG/LAMB3/PRTN3/ANGPT1/ICAM1/LRIG1/LAMA2/SPOCK2/CHAD/COL4A1/WNT2B/TINAGL1/HAPLN1/COL13A1/COL19A1/MMP7/PRG3/COL4A5/RBP3/PLG/WNT5A/LTBP3/MMRN2/CDON/LOXL1/S100A9/SDC3/SLPI/MFAP4/COL1A1/COL4A2/LGALS3BP/LMAN1/ACHE/TNFRSF11B/IHH/NAV2/CTSZ/COL14A1/OMD/PCOLCE/AGRN/C6orf15/AEBP1/GPC4/TRIL/HPX/COL5A2/SCARA3/BGN/PRELP/GPC3/TGM2/NID2/CPA3/ADAMTS7/TGFB1/HSPG2/S100A8/APOA1/OLFML2B/COL5A1/VEGFA/LRRC32/COL18A1/WNT5B/LAMB1
IMMUNE RESPONSE REGULATING CELL SURFACE RECEPTOR SIGNALING PATHWAY	IMMUNE RESPONSE REGULATING CELL SURFACE RECEPTOR SIGNALING PATHWAY	215	0.419971181980917	1.57632234485827	0.000195182406418254	0.0484520805692673	0.0477724348846025	1794	tags=22%, list=14%, signal=19%	KLRC3/IGHM/UBASH3A/TRAT1/IGLC1/LILRA4/CR2/IGHD/CD8A/CD79A/IGKC/LIME1/MS4A1/HHLA2/HLA-DQB1/STAP1/LCK/IGLL1/IGLL5/CD79B/KIT/ERMAP/TRBC1/CLEC4E/IGHG1/CD22/PDE4B/BAX/ZAP70/LAX1/BTNL8/KCNN4/CD19/FPR1/MAP2K7/PAK1/BTN3A3/LIMK1/MAP3K1/VAV2/CD247/PAK3/MS4A2/VTCN1/PDE4D/SRC/GBP1
ANTIGEN BINDING	ANTIGEN BINDING	63	0.568564562689093	1.81895375218633	0.000229631066315968	0.0548111691368038	0.054042323420839	911	tags=25%, list=7%, signal=24%	IGHM/IGLV1-44/IGLC1/IGLV6-57/IGHD/IGKC/HLA-DQB1/IGLL1/IGLL5/CD1C/LILRA1/TRBC1/FCN3/IGHG1/SLC7A5/ITGA4
REGULATION OF T CELL ACTIVATION	REGULATION OF T CELL ACTIVATION	277	0.39202874609994	1.52249323316624	0.000242859203926067	0.0558216377616731	0.0550386180281571	2237	tags=26%, list=18%, signal=22%	PDE5A/RAG2/EBI3/RASGRP1/CCL21/HLA-DOB/ZBTB7B/SIT1/HHLA2/HLA-DQB1/IFNA2/PRDM1/LCK/IGFBP2/LEF1/IFNB1/CCL19/GLMN/SOX12/SPINK5/PCK1/TNFSF14/NOD2/RHOH/TNFRSF1B/ZAP70/LEP/CD40LG/RARA/AGER/DHPS/MYB/EFNB1/LAX1/SOX13/CCL5/ARG1/MDK/CAMK4/IL12RB1/PLA2G2D/CD1D/TOX/SIRPB1/PDCD1LG2/TNFSF4/RUNX3/IRF4/RAC2/CORO1A/CCL2/ICOS/CD27/VTCN1/IL23A/SRC/ADAM8/CRTAM/CLPTM1/IHH/XCL1/ABL1/IL1RL2/CD6/IL6/TWSG1/TNFSF11/FOXP3/MAD1L1/CD55/LRRC32/TBX21
