ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
STRIATED MUSCLE CELL DEVELOPMENT	STRIATED MUSCLE CELL DEVELOPMENT	58	0.60282105461345	1.97185005615581	2.04528009299951e-05	0.0115390984155954	0.0114085527866929	1129	tags=34%, list=9%, signal=32%	CSRP3/TCAP/ANKRD1/TNNT1/ACTA1/PGM5/TMOD2/KLHL41/NKX2-5/NEB/TMOD1/TTN/MYOZ1/CASQ1/MYL2/NRAP/ACTN2/MYH6/OBSCN/MYOZ2
IMMUNOGLOBULIN RECEPTOR BINDING	IMMUNOGLOBULIN RECEPTOR BINDING	11	-0.902527547013213	-2.00019013597947	2.53448273748802e-05	0.0131074998907089	0.0129592104182611	541	tags=73%, list=4%, signal=70%	TRBC1/IGLL1/IGLL5/IGKC/IGLC1/IGHM/IGHG1/IGHD
CYTOKINE ACTIVITY	CYTOKINE ACTIVITY	179	0.44527111666669	1.74801493514391	3.44563638976094e-05	0.0164489380268126	0.0162628457618757	1877	tags=35%, list=15%, signal=30%	CXCL3/CCL20/CSF2/CXCL8/IFNA2/IL5/CCL25/GDF5/CXCL1/INHBA/IL24/IL10/NDP/WNT1/IL7/IL9/IL6/IL11/TNF/CXCL6/CSF3/NAMPT/CRLF1/LIF/LTA/IL17B/CXCL2/IFNA8/IL1B/SLURP1/BMP5/BMP6/WNT2B/TNFRSF11B/C5/FGF2/INHBE/TNFSF9/BMP2/IL4/TNFSF15/CNTF/IL36A/IL36G/TNFSF14/IL22/IL13/CLCF1/WNT11/BMP15/CCL16/GDF2/CCL18/INHBC/CCL2/CXCL10/SCG2/BMP8A/INHBB/BMP3/IL3/IFNG
CELL RECOGNITION	CELL RECOGNITION	121	-0.523871129222229	-1.83035635133771	3.77564607492167e-05	0.0167368996721171	0.0165475496020439	1800	tags=29%, list=14%, signal=25%	PCDH12/PRF1/CCL19/CDK5R1/B4GALT1/FCN1/FUT3/CRP/CRTAM/NCR3/PAEP/PTX3/CCR7/COLEC10/CD36/MEGF8/CORO1A/TNN/CCL21/ADAM2/EPHB3/TRBC1/FETUB/IGLL1/IGLL5/FCN3/ATP8B3/FEZF2/IGKC/MBL2/IGLC1/CLGN/IGHM/IGHG1/IGHD
SKELETAL MUSCLE CONTRACTION	SKELETAL MUSCLE CONTRACTION	33	0.678893398001259	1.99792371178712	4.5735616918051e-05	0.018056932044669	0.0178526480126831	1464	tags=48%, list=12%, signal=43%	TNNI2/TCAP/TNNI1/TNNC1/TNNT1/TNF/MYH7/CHRND/ATP2A1/TNNC2/CASQ1/MYH14/MYH8/ACTN3/CHRNA1/DMPK
ACTIVATION OF IMMUNE RESPONSE	ACTIVATION OF IMMUNE RESPONSE	262	-0.424089497668024	-1.61171387884395	4.65534825515153e-05	0.018056932044669	0.0178526480126831	2070	tags=24%, list=16%, signal=21%	IKBKB/CD79B/LIME1/PLCL2/BLK/BAX/KLRD1/BANK1/CASP6/LAX1/PAK3/PTPRJ/THY1/PAK1/MFAP4/BTNL8/CFHR5/BLNK/DGKZ/CR1/FCN1/CD28/BTN3A1/CRP/CACNB3/BTN3A3/NCR3/GATA3/ITK/SYK/BTN3A2/CCR7/CD5L/COLEC10/CD38/AIM2/CD247/ZAP70/CD19/TRBC1/KLRC4/IGLL1/VAV2/ERMAP/IGLL5/FCN3/MS4A1/FFAR2/BMX/SH2D1A/ZBP1/IGKC/MBL2/CR2/CD79A/LCK/IGLC1/STAP1/IGHM/IGHG1/KLRC3/TRAT1/IGHD/UBASH3A
MUSCLE SYSTEM PROCESS	MUSCLE SYSTEM PROCESS	360	0.367406348456929	1.54674852954377	5.18986386945746e-05	0.0181450061916282	0.0179397257477485	1480	tags=21%, list=12%, signal=19%	MYH1/CSRP3/MYBPC2/TNNI2/TCAP/TNNI1/TNNC1/TNNT1/MYLPF/MYH2/PTGS2/SMPX/DES/ACTA1/TMOD2/MYOT/CHRNB4/SGCA/KLHL41/NKX2-5/MYL1/P2RX3/KCNB2/TMOD1/DSC2/TNF/MYOD1/MYH7/P2RY1/CHRND/PDE4D/ATP2A1/OXTR/TTN/TNNC2/CASQ2/CHRM2/SCNN1B/IL1B/MYOC/MYOZ1/SNTB1/MYH13/KCNIP2/PKP2/CASQ1/MYBPC1/MYL3/DOCK5/MYL2/CTNNA3/TRPC3/BDKRB2/ACTN2/MYH14/MYH6/CHRNB2/TRPV4/MYOZ2/RGS2/HMOX1/MYH8/MTOR/MYBPH/ACTN3/CHRNA1/KCND3/AKAP6/SCN10A/FOXO1/CDK9/SSTR2/PIK3CG/DMPK/FGF12/CAMTA2/EHD3
MYOSIN COMPLEX	MYOSIN COMPLEX	44	0.639239478783768	1.99315563218582	5.33530013091699e-05	0.0181450061916282	0.0179397257477485	1888	tags=45%, list=15%, signal=39%	MYH1/MYH7B/MYLPF/MYH2/MYL1/MYH7/MYH13/MYL3/MYL2/MYO16/MYH14/MYH6/MYH8/MYO7A/MYO1D/MYO1A/MYO6/MYO1F/MYO5A/MYL4
IMMUNE RESPONSE REGULATING SIGNALING PATHWAY	IMMUNE RESPONSE REGULATING SIGNALING PATHWAY	327	-0.406932679724564	-1.57221180748389	5.55519042283172e-05	0.0181450061916282	0.0179397257477485	2070	tags=25%, list=16%, signal=21%	IKBKB/CD79B/ALPK1/LIME1/PLCL2/BLK/BAX/KLRD1/CLEC4E/BANK1/LAX1/LY96/PAK3/IFI35/PTPRJ/NFKBIL1/TLR1/THY1/PAK1/BTNL8/SLC15A2/DDX60/OAS1/BLNK/DGKZ/LRRC14/F2RL1/CR1/FCN1/CD28/BTN3A1/KIT/TLR8/MAP2K7/RNF125/CACNB3/IRF4/TYRO3/IRF7/BTN3A3/NCR3/GATA3/ITK/BIRC3/TRIL/SYK/BTN3A2/RSAD2/SMPDL3B/CCR7/CD24/CD36/CD38/CD247/ZAP70/CD19/TRBC1/KLRC4/IGLL1/VAV2/ERMAP/IGLL5/LRRC19/MS4A1/FFAR2/BMX/SH2D1A/IGKC/MBL2/CR2/CD79A/LCK/IGLC1/LTF/STAP1/IGHM/IGHG1/KLRC3/TRAT1/IGHD/UBASH3A
MULTICELLULAR ORGANISMAL MOVEMENT	MULTICELLULAR ORGANISMAL MOVEMENT	45	0.631203074335467	1.96464048055386	6.97302502077443e-05	0.021637296639463	0.0213925067611022	1464	tags=40%, list=12%, signal=35%	TNNI2/TCAP/TNNI1/TNNC1/TNNT1/TNF/ASCL1/MYH7/CHRND/ATP2A1/TNNC2/CASQ1/MYH14/MYH8/MTOR/ACTN3/CHRNA1/DMPK
PHAGOCYTOSIS RECOGNITION	PHAGOCYTOSIS RECOGNITION	29	-0.728289158842919	-1.98106001068471	7.72007170029701e-05	0.0226702405827409	0.0224137646686224	1433	tags=52%, list=11%, signal=46%	FCN1/CRP/PTX3/COLEC10/CD36/TRBC1/IGLL1/IGLL5/FCN3/IGKC/MBL2/IGLC1/IGHM/IGHG1/IGHD
ACTIN BINDING	ACTIN BINDING	345	0.356080562269501	1.49584967035909	8.0365016567886e-05	0.0226702405827409	0.0224137646686224	1443	tags=18%, list=11%, signal=16%	MYH1/CSRP3/MYBPC2/TNNI2/MYH7B/TNNI1/GC/TNNC1/NOD2/MYH2/SPTBN2/TMOD2/MYOT/PHACTR1/NEB/TMOD1/MYH7/PLS1/TTN/TNNC2/TULP1/PSTPIP2/USH1C/MYOZ1/SNTB1/MYH13/SPTB/MYBPC1/MYL3/MYL2/MYO16/CTNNA3/DIAPH2/NRAP/PRKCE/CCIN/ACTN2/MYH14/MYH6/SYNPO/PACRG/PDLIM7/TRPV4/MYOZ2/FHOD1/VASP/EPB41/SYN1/FMNL1/COBL/KLHL2/EPB41L3/MYH8/MYO7A/ACTN3/MYO1D/LDB3/MYO1A/KLHL1/EZR/ABL2
INTERMEDIATE FILAMENT BASED PROCESS	INTERMEDIATE FILAMENT BASED PROCESS	56	0.590794526672322	1.92094628706487	0.00011249901979727	0.0296117497596894	0.0292767422611784	1164	tags=34%, list=9%, signal=31%	PKP1/TCHH/KRT15/KRT3/DES/KRT32/KRT31/KRT20/KRT35/KRT13/PKP2/PRPH/KRT16/KRT36/SHH/MTM1/INA/KRT23/BFSP1
STRIATED MUSCLE THIN FILAMENT	STRIATED MUSCLE THIN FILAMENT	17	0.796950653376121	2.02031938304781	0.000114515306837342	0.0296117497596894	0.0292767422611784	516	tags=47%, list=4%, signal=45%	TNNI2/TNNI1/TNNC1/TNNT1/ACTA1/TMOD2/TMOD1/TNNC2
MYOFILAMENT	MYOFILAMENT	20	0.755780135373235	1.98676307824166	0.000146377538388148	0.0362019841098723	0.0357924191150238	516	tags=40%, list=4%, signal=38%	TNNI2/TNNI1/TNNC1/TNNT1/ACTA1/TMOD2/TMOD1/TNNC2
NATURAL KILLER CELL MEDIATED IMMUNITY	NATURAL KILLER CELL MEDIATED IMMUNITY	58	-0.607062380842051	-1.88207074181399	0.000151667996593084	0.0362019841098723	0.0357924191150238	1333	tags=24%, list=11%, signal=22%	KIR3DL1/GZMB/CRTAM/NCR3/CORO1A/SLAMF7/ULBP2/KLRC4/LEP/CD96/SH2D1A/RASGRP1/KLRC3/NKG7
MUSCLE ORGAN MORPHOGENESIS	MUSCLE ORGAN MORPHOGENESIS	69	0.534652619507624	1.78810621944468	0.000172750333671972	0.0397069841025282	0.0392577658859231	1045	tags=26%, list=8%, signal=24%	TCAP/TNNI1/ANKRD1/TNNC1/MYLPF/NKX2-5/PTCD2/MYF6/MYH7/LIF/TTN/PKP2/MYL3/MYL2/MYH6/CHD7/BMP2/CNTF
LIGAND GATED CATION CHANNEL ACTIVITY	LIGAND GATED CATION CHANNEL ACTIVITY	95	0.486035604999104	1.70515867198099	0.000198997686200873	0.0422886123955786	0.0418101873660172	1033	tags=29%, list=8%, signal=27%	KCNJ6/GRIK3/CNGA3/CHRNB4/ASIC1/GRIN2D/P2RX3/KCNJ10/KCNJ4/CHRND/GRIN2A/ITPR3/SCNN1B/HCN2/PEX5L/CNGA1/GRIA4/KCNK1/MCOLN3/KCNA10/SCNN1A/GRIK4/SCNN1D/KCNJ16/CHRNB2/KCNJ9/P2RX5/KCNH6
STRUCTURAL CONSTITUENT OF RIBOSOME	STRUCTURAL CONSTITUENT OF RIBOSOME	115	-0.502681927885706	-1.74194232454307	0.000200254639026728	0.0422886123955786	0.0418101873660172	4656	tags=58%, list=37%, signal=37%	RPS18/RSL24D1/MRPL49/RPL19/RPL24/RPS10/RPS7/RPL14/MRPL2/UBA52/RPL8/MRPL28/RPS14/RPS5/MRPL23/RPL31/RPL15/RPS27A/MRPS12/RPS16/RPL12/RPL37A/RPL26L1/RPS25/MRPS22/MRPL46/RPL3/RPL37/MRPL18/RPS21/RPS19/RPL38/RPS27L/RPL10A/RPL35/SRBD1/MRPS33/RPL29/RPL10L/MRPS7/MRPL16/RPL23A/RPL18/RPL41/RPS9/RPL36AL/RPL35A/MRPS18B/MRPS15/RPL3L/MRPS34/RPL36/MRPS11/MRPL4/RPL27A/MRPL41/DAP3/MRPL44/MRPS31/MRPL35/RPLP2/NDUFA7/MRPL19/ISG15/RPS11/RPS4Y1/RPL39L
NON MEMBRANE BOUNDED ORGANELLE ASSEMBLY	NON MEMBRANE BOUNDED ORGANELLE ASSEMBLY	292	0.363270070875119	1.49529280043612	0.000204424487893548	0.0422886123955786	0.0418101873660172	927	tags=12%, list=7%, signal=11%	CSRP3/TCAP/CSF2/KIF23/IL5/ANKRD1/TNNT1/CCDC57/ACTA1/PGM5/TMOD2/CDS1/KLHL41/NKX2-5/ARHGEF5/DDX6/WDR62/NEB/TMOD1/TNF/CCDC69/INCENP/PRC1/PLS1/TTN/AURKB/MYOZ1/CASQ1/MYBL2/MYL2/RRS1/GOLGA2P5/NRAP/ACTN2/MYH6
SIGNALING RECEPTOR REGULATOR ACTIVITY	SIGNALING RECEPTOR REGULATOR ACTIVITY	389	0.334836294022076	1.43038155107169	0.000235249811205109	0.0470954944625453	0.0465626875896292	1203	tags=21%, list=10%, signal=19%	CXCL3/NPPC/CCL20/CSF2/CXCL8/EREG/IFNA2/IL5/CCL25/GDF5/CXCL1/INHBA/CGA/IL24/TG/IL10/NRTN/NDP/WNT1/ANGPTL3/EGF/IL7/IL9/IL6/IL11/PSPN/TNF/CXCL6/CSF3/EPHA7/NAMPT/CRLF1/LIF/TSHB/APOA1/CCK/GAL/LTA/IL17B/CXCL2/IFNA8/FGF23/PYY/FGF20/IL1B/CORT/AVP/F2/SLURP1/BMP5/BMP6/GIP/WNT2B/GUCA2A/TNFRSF11B/SPINT3/INS/SEMA6A/C5/PRKCE/AGRP/FGF2/RETN/INHBE/TNFSF9/SHH/BMP2/IL4/TNFSF15/CNTF/FGF3/IL36A/IL36G/HCRT/NTS/HBEGF/TNFSF14/OSGIN1/IL22/SEMA3B
INTERMEDIATE FILAMENT ORGANIZATION	INTERMEDIATE FILAMENT ORGANIZATION	35	0.642005509371697	1.9130898625355	0.000246531282641623	0.0478116606273097	0.047270751530198	1164	tags=46%, list=9%, signal=42%	PKP1/TCHH/KRT15/DES/KRT32/KRT31/KRT20/KRT35/KRT13/PKP2/KRT16/KRT36/SHH/MTM1/KRT23/BFSP1
BASOLATERAL PLASMA MEMBRANE	BASOLATERAL PLASMA MEMBRANE	180	0.404890149421971	1.59016722857492	0.000259130943424701	0.0487323222695059	0.0481809974233679	2176	tags=31%, list=17%, signal=26%	SLC16A10/EPCAM/NOD2/SLC47A1/SLC22A1/CXADR/SLC39A14/KCNJ10/CDH17/MLC1/SLC4A1/AQP9/KCNJ4/TFRC/C5AR1/MPZ/P2RY1/SLC22A8/LPO/ABCC3/S100G/SLCO1C1/KCNJ16/SLC4A2/ATP2B2/ATP7B/ERBB4/CEACAM5/SLC4A4/PDPN/EPB41/LDLR/ATP2C2/ST14/SLC7A7/MYO1D/MYO1A/EZR/RHBG/ATP12A/ABCC4/SLC16A1/SLC39A8/P2RY4/CLDN7/STX2/ERBB3/CA4/DSTYK/SLC12A2/PDGFB/SLC2A1/LIN7B/SLC29A1/LIN7C/ANK2
GROWTH FACTOR RECEPTOR BINDING	GROWTH FACTOR RECEPTOR BINDING	122	0.436055982084257	1.61769654950127	0.000301632895318523	0.055056874951375	0.0544339983533024	1160	tags=22%, list=9%, signal=20%	CSF2/EREG/IL5/IL10/NRTN/FRS2/EGF/IL7/IL9/IL6/IL11/PSPN/CSF3/CADM4/IL1RAP/FGF23/FGF20/IL1B/FGF2/ERBB4/IL4/CNTF/FGF3/IL36A/IL36G/HBEGF/IL1R1
RIBOSOMAL SUBUNIT	RIBOSOMAL SUBUNIT	122	-0.483604251297346	-1.69170215001146	0.000326000447770782	0.0578045365390135	0.0571505747385229	4579	tags=56%, list=36%, signal=36%	MRPL49/RPL19/RPL24/RPS10/RPS7/RPL14/MRPL2/UBA52/RPL8/MRPL28/MRPL39/RPS14/MRPS28/RPS5/MRPL23/RPL31/RPL15/RPS27A/MRPS12/RPS16/RPL12/RPL37A/RPL26L1/RPS25/MRPS22/MRPL46/RPL3/RPL37/MRPL18/RPS21/RPS19/RPL38/RPS27L/RPL10A/RPL35/MRPS33/RPL29/RPL10L/MRPS7/FXR2/MRPL16/RPL23A/RPL18/RPL41/MRPL40/RPS9/RPL36AL/RPL35A/MRPS18B/MTERF4/MRPS15/RPL3L/MRPS34/RPL36/MRPS11/MRPL4/RPL27A/MRPL41/DAP3/B3GALT4/MRPL44/MRPL35/RPLP2/MRPL19/ISG15/RPS11/RPS4Y1/RPL39L
BASAL PART OF CELL	BASAL PART OF CELL	214	0.377268844457406	1.5059897596968	0.000335561218609235	0.0578470256302476	0.0571925831366442	2195	tags=29%, list=17%, signal=25%	SLC16A10/EPCAM/NOD2/SLC47A1/SLC22A1/C5AR2/CXADR/SLC39A14/KCNJ10/PHLDB1/CDH17/MLC1/SLC4A1/AQP9/KCNJ4/TFRC/C5AR1/MPZ/P2RY1/SLC22A8/LPO/ABCC3/S100G/SLCO1C1/KCNJ16/SLC4A2/ATP2B2/ATP7B/ERBB4/CEACAM5/SLC4A4/PDPN/EPB41/LDLR/ATP2C2/SLC11A2/ST14/SLC7A7/MYO1D/MYO1A/EZR/RHBG/ATP12A/ABCC4/SLC16A1/SLC39A8/P2RY4/KRT14/CLDN7/STX2/ERBB3/CA4/DSTYK/SLC12A2/CLDN4/PDGFB/SLC2A1/LIN7B/SLC1A3/SLC29A1/LIN7C/ANK2/ACE
STRIATED MUSCLE CONTRACTION	STRIATED MUSCLE CONTRACTION	144	0.428462448162776	1.6125493614166	0.000345367245400458	0.05792835472852	0.0572729921319849	1598	tags=28%, list=13%, signal=25%	CSRP3/TNNI2/TCAP/TNNI1/TNNC1/TNNT1/SMPX/KLHL41/NKX2-5/DSC2/TNF/MYH7/CHRND/PDE4D/ATP2A1/TTN/TNNC2/CASQ2/PKP2/CASQ1/MYL3/MYL2/CTNNA3/MYH14/MYH6/TRPV4/RGS2/MYH8/MTOR/MYBPH/ACTN3/CHRNA1/KCND3/SCN10A/PIK3CG/DMPK/FGF12/EHD3/NPPA/DTNA
A BAND	A BAND	24	0.701727012200296	1.92967912776095	0.000386569594789524	0.0627675473358296	0.0620574373561326	1037	tags=25%, list=8%, signal=23%	MYH1/SMPX/KLHL41/MYL3/MYL2/OBSCN
CARDIAC MYOFIBRIL ASSEMBLY	CARDIAC MYOFIBRIL ASSEMBLY	18	0.754770461750441	1.92704008433844	0.000398565261664579	0.0627675473358296	0.0620574373561326	872	tags=39%, list=7%, signal=36%	CSRP3/TCAP/NKX2-5/NEB/TTN/MYL2/NRAP
LEUKOCYTE MEDIATED CYTOTOXICITY	LEUKOCYTE MEDIATED CYTOTOXICITY	108	-0.490525692768561	-1.68990240312182	0.000413702131622614	0.0627675473358296	0.0620574373561326	2105	tags=30%, list=17%, signal=25%	XCL1/CD1D/CEBPG/KLRD1/CD1B/PRF1/IL21/IL7R/F2RL1/KIR3DL1/GZMB/CRTAM/FADD/NCR3/IL12RB1/CORO1A/CD1E/SLAMF7/ULBP2/AZU1/KLRC4/LEP/ELANE/CTSG/CD1C/SH2D1A/RASGRP1/GZMM/STAP1/IGHG1/KLRC3/NKG7
MYOSIN FILAMENT	MYOSIN FILAMENT	22	0.719798019038764	1.92579950787052	0.000414674418428781	0.0627675473358296	0.0620574373561326	1267	tags=50%, list=10%, signal=45%	MYH1/MYBPC2/MYH7B/MYH2/MYH7/MYH13/MYBPC1/MYH14/MYH6/MYH8/MYBPH
STRUCTURAL CONSTITUENT OF MUSCLE	STRUCTURAL CONSTITUENT OF MUSCLE	40	0.612449652483926	1.85958424161527	0.000448005222746933	0.0661981050563683	0.0654491840449092	1316	tags=40%, list=10%, signal=36%	CSRP3/MYBPC2/TCAP/MYLPF/MYOT/MYL1/NEB/TTN/MYBPC1/MYL3/MYL2/ACTN2/OBSCN/MYH8/MYBPH/ACTN3
IMMUNE EFFECTOR PROCESS	IMMUNE EFFECTOR PROCESS	495	-0.357742371611359	-1.43054918978675	0.000520703469342359	0.0751508309474111	0.0743006247930626	2040	tags=23%, list=16%, signal=20%	CEBPG/IFNA10/GPRC5B/RORC/TBX21/PLCL2/BLK/KDM5D/KLRD1/CLEC4E/CD1B/APOA2/PRDX2/LAT/ANGPT1/PRF1/TRAF2/CBL/IFI35/PTPRJ/IL21/IL7R/CCL19/PAK1/IFNW1/NLRP3/MFAP4/TRPM4/KLK3/DDX60/CFHR5/FGL2/CD27/F2RL1/SLAMF1/CR1/DOCK10/FCN1/CD28/TNFRSF14/KIT/KIR3DL1/TLR8/CRP/PTGDS/CLC/IRF4/IL13RA2/GZMB/CRTAM/LEF1/RAC2/FADD/IRF7/ITGAL/BTN3A3/NCR3/GATA3/TRIL/SYK/BTN3A2/IL12RB1/PTX3/RSAD2/CD5L/PGLYRP1/COLEC10/CD36/CORO1A/CD40LG/HLA-DOB/CD1E/BST2/SLAMF7/ZBTB7B/CD19/ULBP2/TRBC1/AZU1/PRKCZ/IL2/KLRC4/LEP/ELANE/IGLL1/ITFG2/VAV2/CD96/IGLL5/FCN3/CTSG/CCR6/FFAR2/CHGA/CD1C/SH2D1A/LY9/IGKC/MBL2/CR2/RASGRP1/GZMM/IGLC1/LFNG/MDK/STAP1/IGHM/IGHG1/KLRC3/MZB1/IGHD/RAG2/HLA-DQA1/NKG7
